Frequency in Hz	AED_Ref_40mm_LF Normalized Surface Impedance continuous Re	Frequency in Hz	AED_Ref_40mm_HF Normalized Surface Impedance continuous Re	Frequency in Hz	SpecimenHolder_HF Normalized Surface Impedance continuous Re	Frequency in Hz	SpecimenHolder_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Air_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Air_HF Normalized Surface Impedance continuous Re	Frequency in Hz	AED_Ref_40mm_LF Normalized Surface Impedance continuous Im	Frequency in Hz	AED_Ref_40mm_HF Normalized Surface Impedance continuous Im	Frequency in Hz	SpecimenHolder_HF Normalized Surface Impedance continuous Im	Frequency in Hz	SpecimenHolder_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Air_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Air_HF Normalized Surface Impedance continuous Im	
		4446,875	0,730704426765442	4446,875	0,024074686691165					4446,875	0,0124923512339592			4446,875	2,43660926818848	4446,875	0,537662386894226					4446,875	0,480771869421005	
		4450	0,727451860904694	4450	0,0234638564288616					4450	0,0105576869100332			4450	2,43057918548584	4450	0,537144958972931					4450	0,480397015810013	
		4453,125	0,740102231502533	4453,125	0,0242108851671219					4453,125	0,0116833569481969			4453,125	2,4326810836792	4453,125	0,53936642408371					4453,125	0,483632117509842	
		4456,25	0,746703147888184	4456,25	0,0262281782925129					4456,25	0,0148057322949171			4456,25	2,41309475898743	4456,25	0,538523077964783					4456,25	0,483007192611694	
		4459,375	0,756162405014038	4459,375	0,0270786285400391					4459,375	0,0156423263251781			4459,375	2,416020154953	4459,375	0,542419075965881					4459,375	0,487113416194916	
		4462,5	0,751033782958984	4462,5	0,0234406124800444					4462,5	0,0106344735249877			4462,5	2,43066811561584	4462,5	0,548365592956543					4462,5	0,492249399423599	
		4465,625	0,751622974872589	4465,625	0,024378689005971					4465,625	0,0117265721783042			4465,625	2,41714239120483	4465,625	0,546223521232605					4465,625	0,491410106420517	
		4468,75	0,751219093799591	4468,75	0,0223363861441612					4468,75	0,0114441830664873			4468,75	2,42129349708557	4468,75	0,545831322669983					4468,75	0,492679953575134	
		4471,875	0,769432067871094	4471,875	0,0251986775547266					4471,875	0,0138660790398717			4471,875	2,41905903816223	4471,875	0,552089989185333					4471,875	0,499173313379288	
		4475	0,762240469455719	4475	0,0265029594302177					4475	0,0129325576126575			4475	2,41356182098389	4475	0,551239907741547					4475	0,498372673988342	
		4478,125	0,770085036754608	4478,125	0,028652373701334					4478,125	0,0168326087296009			4478,125	2,40110850334167	4478,125	0,54913854598999					4478,125	0,498348295688629	
		4481,25	0,787620782852173	4481,25	0,0260974578559399					4481,25	0,0137688806280494			4481,25	2,42174673080444	4481,25	0,558433651924133					4481,25	0,508721709251404	
		4484,375	0,776701331138611	4484,375	0,0236501637846231					4484,375	0,0114525137469172			4484,375	2,4158730506897	4484,375	0,558135390281677					4484,375	0,506947636604309	
		4487,5	0,782191336154938	4487,5	0,0255428142845631					4487,5	0,0135579705238342			4487,5	2,40251731872559	4487,5	0,554363787174225					4487,5	0,503340303897858	
		4490,625	0,791046798229218	4490,625	0,0267685893923044					4490,625	0,0145417088642716			4490,625	2,3949601650238	4490,625	0,557746350765228					4490,625	0,506545007228851	
		4493,75	0,795528829097748	4493,75	0,0261365678161383					4493,75	0,0151145700365305			4493,75	2,39112114906311	4493,75	0,560142040252686					4493,75	0,510375022888184	
		4496,875	0,809484899044037	4496,875	0,029147682711482					4496,875	0,0184983946382999			4496,875	2,39703345298767	4496,875	0,562473595142365					4496,875	0,513573586940765	
		4500	0,798428475856781	4500	0,0261875968426466					4500	0,0146667324006557			4500	2,39557242393494	4500	0,561095774173737					4500	0,51157021522522	
		4503,125	0,80869323015213	4503,125	0,0281822625547647					4503,125	0,0156907718628645			4503,125	2,38673281669617	4503,125	0,564722061157227					4503,125	0,515254855155945	
		4506,25	0,805546998977661	4506,25	0,0258349534124136					4506,25	0,013354916125536			4506,25	2,39004158973694	4506,25	0,565873622894287					4506,25	0,518082618713379	
		4509,375	0,813073337078094	4509,375	0,0235503204166889					4509,375	0,0118774101138115			4509,375	2,38993263244629	4509,375	0,56718373298645					4509,375	0,519993603229523	
		4512,5	0,820567727088928	4512,5	0,0269580259919167					4512,5	0,0152997793629766			4512,5	2,37380051612854	4512,5	0,566653907299042					4512,5	0,519212007522583	
		4515,625	0,830767571926117	4515,625	0,0274902526289225					4515,625	0,0160180926322937			4515,625	2,37718486785889	4515,625	0,569373846054077					4515,625	0,522563815116882	
		4518,75	0,823747932910919	4518,75	0,0237179212272167					4518,75	0,013149905949831			4518,75	2,37134599685669	4518,75	0,569265246391296					4518,75	0,522868633270264	
		4521,875	0,830637753009796	4521,875	0,0242934618145227					4521,875	0,0129894781857729			4521,875	2,36771893501282	4521,875	0,57258802652359					4521,875	0,524901688098907	
		4525	0,844409227371216	4525	0,0268044080585241					4525	0,0158231854438782			4525	2,35706114768982	4525	0,575241148471832					4525	0,528733789920807	
		4528,125	0,856130599975586	4528,125	0,0304220765829086					4528,125	0,0198349822312593			4528,125	2,34447407722473	4528,125	0,576173067092896					4528,125	0,529890894889832	
		4531,25	0,857403337955475	4531,25	0,0308242328464985					4531,25	0,0192674919962883			4531,25	2,34321355819702	4531,25	0,577907204627991					4531,25	0,532373666763306	
		4534,375	0,851675450801849	4534,375	0,0283655934035778					4534,375	0,0166402012109756			4534,375	2,33783411979675	4534,375	0,577625513076782					4534,375	0,532539010047913	
		4537,5	0,855149567127228	4537,5	0,0296636950224638					4537,5	0,0177225582301617			4537,5	2,33273363113403	4537,5	0,579627394676209					4537,5	0,535232901573181	
		4540,625	0,861380875110626	4540,625	0,0297703612595797					4540,625	0,0184800215065479			4540,625	2,33115744590759	4540,625	0,582731187343597					4540,625	0,537848711013794	
		4543,75	0,856319725513458	4543,75	0,0299897696822882					4543,75	0,0188324823975563			4543,75	2,32716870307922	4543,75	0,584665894508362					4543,75	0,539821028709412	
		4546,875	0,853053867816925	4546,875	0,0295153092592955					4546,875	0,0183750465512276			4546,875	2,31964159011841	4546,875	0,584896624088287					4546,875	0,54036545753479	
		4550	0,846960067749023	4550	0,0268117897212505					4550	0,015348662622273			4550	2,32049775123596	4550	0,585774898529053					4550	0,541198968887329	
		4553,125	0,85535192489624	4553,125	0,0304842665791512					4553,125	0,0195507612079382			4553,125	2,3175802230835	4553,125	0,587481439113617					4553,125	0,543782353401184	
		4556,25	0,857869863510132	4556,25	0,0298888944089413					4556,25	0,0186319444328547			4556,25	2,31641030311584	4556,25	0,591250717639923					4556,25	0,547984182834625	
		4559,375	0,846605062484741	4559,375	0,0271002668887377					4559,375	0,0151521740481257			4559,375	2,29676365852356	4559,375	0,586757302284241					4559,375	0,544500827789307	
		4562,5	0,860457837581635	4562,5	0,0259436331689358					4562,5	0,0155937066301703			4562,5	2,33742904663086	4562,5	0,598607420921326					4562,5	0,557282447814941	
		4565,625	0,859601855278015	4565,625	0,0282376818358898					4565,625	0,0176435839384794			4565,625	2,32128763198853	4565,625	0,59603625535965					4565,625	0,554820001125336	
		4568,75	0,858662486076355	4568,75	0,0271594934165478					4568,75	0,0163767579942942			4568,75	2,32041382789612	4568,75	0,596834182739258					4568,75	0,55591094493866	
		4571,875	0,861317753791809	4571,875	0,0282203890383244					4571,875	0,0174673218280077			4571,875	2,30704045295715	4571,875	0,596721887588501					4571,875	0,55554336309433	
		4575	0,870923817157745	4575	0,0297508183866739					4575	0,0180122833698988			4575	2,31157827377319	4575	0,601920545101166					4575	0,560965240001678	
		4578,125	0,873853445053101	4578,125	0,0309833362698555					4578,125	0,01944868452847			4578,125	2,30415606498718	4578,125	0,603059053421021					4578,125	0,561830341815948	
		4581,25	0,887813627719879	4581,25	0,0324225462973118					4581,25	0,0217356253415346			4581,25	2,30223512649536	4581,25	0,604925036430359					4581,25	0,564399838447571	
		4584,375	0,888205945491791	4584,375	0,0314645767211914					4584,375	0,020347161218524			4584,375	2,30870079994202	4584,375	0,607257544994354					4584,375	0,567538738250732	
		4587,5	0,876670002937317	4587,5	0,0285186115652323					4587,5	0,0178036447614431			4587,5	2,30560421943665	4587,5	0,60720831155777					4587,5	0,567585706710815	
		4590,625	0,884565234184265	4590,625	0,0291817244142294					4590,625	0,0191214252263308			4590,625	2,31152725219727	4590,625	0,611126363277435					4590,625	0,571892082691193	
		4593,75	0,888523578643799	4593,75	0,0302199013531208					4593,75	0,018907442688942			4593,75	2,3064227104187	4593,75	0,612778544425964					4593,75	0,574210464954376	
		4596,875	0,896051645278931	4596,875	0,0320117473602295					4596,875	0,0209760442376137			4596,875	2,29690742492676	4596,875	0,612132906913757					4596,875	0,574494779109955	
		4600	0,896139681339264	4600	0,0291776582598686					4600	0,0182637684047222			4600	2,30833864212036	4600	0,616645336151123					4600	0,579198002815247	
		4603,125	0,898225605487823	4603,125	0,0276440195739269					4603,125	0,0162588935345411			4603,125	2,31528806686401	4603,125	0,620384395122528					4603,125	0,58292430639267	
		4606,25	0,902562379837036	4606,25	0,0307181887328625					4606,25	0,0190901067107916			4606,25	2,29720306396484	4606,25	0,619093477725983					4606,25	0,581112802028656	
		4609,375	0,897294342517853	4609,375	0,0282724425196648					4609,375	0,0166533328592777			4609,375	2,29871773719788	4609,375	0,621222376823425					4609,375	0,583809018135071	
		4612,5	0,906516253948212	4612,5	0,0304988082498312					4612,5	0,0193113386631012			4612,5	2,29996466636658	4612,5	0,626037180423737					4612,5	0,589393496513367	
		4615,625	0,910445272922516	4615,625	0,0321155823767185					4615,625	0,0206084232777357			4615,625	2,29130840301514	4615,625	0,624903678894043					4615,625	0,587624132633209	
		4618,75	0,909428715705872	4618,75	0,0296656861901283					4618,75	0,0177187751978636			4618,75	2,29528546333313	4618,75	0,627788782119751					4618,75	0,590976297855377	
		4621,875	0,915174603462219	4621,875	0,0315344594419003					4621,875	0,018992381170392			4621,875	2,28681635856628	4621,875	0,627691566944122					4621,875	0,591877937316895	
		4625	0,935168087482452	4625	0,0370367988944054					4625	0,024578956887126			4625	2,29017019271851	4625	0,635898947715759					4625	0,600282967090607	
		4628,125	0,928968548774719	4628,125	0,0335148349404335					4628,125	0,0219355896115303			4628,125	2,29030632972717	4628,125	0,63628363609314					4628,125	0,601761758327484	
		4631,25	0,935379207134247	4631,25	0,0351319275796413					4631,25	0,0234861206263304			4631,25	2,2782940864563	4631,25	0,637543439865112					4631,25	0,603858351707459	
		4634,375	0,936929225921631	4634,375	0,0331679731607437					4634,375	0,0215339828282595			4634,375	2,29144096374512	4634,375	0,64240962266922					4634,375	0,608192384243011	
		4637,5	0,929740428924561	4637,5	0,0318355299532413					4637,5	0,0204251445829868			4637,5	2,28473854064941	4637,5	0,640849351882935					4637,5	0,607515752315521	
		4640,625	0,932557582855225	4640,625	0,031852975487709					4640,625	0,0197192225605249			4640,625	2,27725625038147	4640,625	0,640067756175995					4640,625	0,60842090845108	
		4643,75	0,943208396434784	4643,75	0,0356555990874767					4643,75	0,0232080053538084			4643,75	2,2858943939209	4643,75	0,647559463977814					4643,75	0,615190267562866	
		4646,875	0,941589891910553	4646,875	0,0351299121975899					4646,875	0,0226273201406002			4646,875	2,27931809425354	4646,875	0,647234201431274					4646,875	0,61481511592865	
		4650	0,94487476348877	4650	0,0357878096401691					4650	0,0233040917664766			4650	2,27220511436462	4650	0,649840533733368					4650	0,618283987045288	
		4653,125	0,944131314754486	4653,125	0,0344215035438538					4653,125	0,0220185630023479			4653,125	2,27611708641052	4653,125	0,652500987052917					4653,125	0,621351003646851	
		4656,25	0,946816742420197	4656,25	0,0341184213757515					4656,25	0,0224029161036015			4656,25	2,27862668037415	4656,25	0,654817581176758					4656,25	0,623933434486389	
		4659,375	0,941530466079712	4659,375	0,032359816133976					4659,375	0,0213786382228136			4659,375	2,27425122261047	4659,375	0,655025959014893					4659,375	0,624673008918762	
		4662,5	0,929790914058685	4662,5	0,028912540525198					4662,5	0,0170211680233479			4662,5	2,29150390625	4662,5	0,660474836826324					4662,5	0,630035042762756	
		4665,625	0,954725861549377	4665,625	0,0340290553867817					4665,625	0,021410059183836			4665,625	2,28238773345947	4665,625	0,663919985294342					4665,625	0,633701682090759	
		4668,75	0,952493727207184	4668,75	0,0356753170490265					4668,75	0,0234017055481672			4668,75	2,26772546768188	4668,75	0,660388827323914					4668,75	0,631546080112457	
		4671,875	0,973865151405334	4671,875	0,0383469946682453					4671,875	0,0260201413184404			4671,875	2,2766284942627	4671,875	0,66900509595871					4671,875	0,640454590320587	
		4675	0,967813670635223	4675	0,0392753221094608					4675	0,025734830647707			4675	2,27041578292847	4675	0,66786253452301					4675	0,639377772808075	
		4678,125	0,959624886512756	4678,125	0,0358961038291454					4678,125	0,0227338243275881			4678,125	2,27604913711548	4678,125	0,671284973621368					4678,125	0,64290863275528	
		4681,25	0,98242723941803	4681,25	0,0414361022412777					4681,25	0,0289172008633614			4681,25	2,25871849060059	4681,25	0,671648919582367					4681,25	0,644312798976898	
		4684,375	0,975941956043243	4684,375	0,0374400950968266					4684,375	0,0251186210662127			4684,375	2,27067422866821	4684,375	0,674520015716553					4684,375	0,647608458995819	
		4687,5	0,97041118144989	4687,5	0,0371016077697277					4687,5	0,025437418371439			4687,5	2,27699375152588	4687,5	0,678922891616821					4687,5	0,652116239070892	
		4690,625	0,969680845737457	4690,625	0,0401743948459625					4690,625	0,0278541631996632			4690,625	2,26530289649963	4690,625	0,678432285785675					4690,625	0,652866721153259	
		4693,75	0,975322604179382	4693,75	0,0410645753145218					4693,75	0,0280932746827602			4693,75	2,2637619972229	4693,75	0,681348502635956					4693,75	0,655470430850983	
		4696,875	0,97529411315918	4696,875	0,0393098555505276					4696,875	0,0267208572477102			4696,875	2,27049994468689	4696,875	0,684544086456299					4696,875	0,659167885780334	
		4700	0,969890654087067	4700	0,0345356576144695					4700	0,0223670024424791			4700	2,27150011062622	4700	0,685369849205017					4700	0,660876929759979	
		4703,125	0,976354837417603	4703,125	0,0390489660203457					4703,125	0,0273518655449152			4703,125	2,27775597572327	4703,125	0,690827250480652					4703,125	0,668294250965118	
		4706,25	0,979687511920929	4706,25	0,0402037464082241					4706,25	0,0287986043840647			4706,25	2,27651882171631	4706,25	0,692247688770294					4706,25	0,669693291187286	
		4709,375	0,981415152549744	4709,375	0,0377839580178261					4709,375	0,0254789106547832			4709,375	2,28204083442688	4709,375	0,695075631141663					4709,375	0,67323887348175	
		4712,5	0,982740938663483	4712,5	0,0395521894097328					4712,5	0,0264974515885115			4712,5	2,27948617935181	4712,5	0,697804927825928					4712,5	0,676013112068176	
		4715,625	0,984244108200073	4715,625	0,0422555543482304					4715,625	0,0289796870201826			4715,625	2,27553534507751	4715,625	0,700153589248657					4715,625	0,6783527135849	
		4718,75	0,992131412029266	4718,75	0,0447461307048798					4718,75	0,0318648368120193			4718,75	2,27004241943359	4718,75	0,701420485973358					4718,75	0,679484367370605	
		4721,875	0,993419945240021	4721,875	0,0431257896125317					4721,875	0,0292314197868109			4721,875	2,28114438056946	4721,875	0,704710125923157					4721,875	0,683149874210358	
		4725	0,985594213008881	4725	0,0399620160460472					4725	0,0267213135957718			4725	2,28089165687561	4725	0,705790460109711					4725	0,684924602508545	
		4728,125	0,982827544212341	4728,125	0,0391465239226818					4728,125	0,0267850533127785			4728,125	2,2818398475647	4728,125	0,709223210811615					4728,125	0,688737452030182	
		4731,25	0,980361819267273	4731,25	0,0378546565771103					4731,25	0,0248819850385189			4731,25	2,29256176948547	4731,25	0,712633848190308					4731,25	0,6927530169487	
		4734,375	0,985262870788574	4734,375	0,0390863120555878					4734,375	0,0258482061326504			4734,375	2,29009890556335	4734,375	0,712394773960114					4734,375	0,693704724311829	
		4737,5	0,989750802516937	4737,5	0,0412546806037426					4737,5	0,0275471955537796			4737,5	2,29082775115967	4737,5	0,71649694442749					4737,5	0,697910130023956	
		4740,625	0,998602330684662	4740,625	0,0421211272478104					4740,625	0,0294117815792561			4740,625	2,28858256340027	4740,625	0,719468533992767					4740,625	0,701261878013611	
		4743,75	1,00669407844543	4743,75	0,0427648611366749					4743,75	0,0308492481708527			4743,75	2,29538297653198	4743,75	0,725027978420258					4743,75	0,705962419509888	
		4746,875	1,00235617160797	4746,875	0,0435332059860229					4746,875	0,0312561728060246			4746,875	2,2865936756134	4746,875	0,72443562746048					4746,875	0,706049025058746	
