Frequency in Hz	Acrylic_99_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_99_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_98_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_98_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_96_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_96_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_97_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_97_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_95_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_95_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_94_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_94_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_93_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_93_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_92_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_92_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_99_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_99_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_98_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_98_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_96_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_96_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_97_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_97_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_95_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_95_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_94_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_94_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_93_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_93_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_92_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_92_HF Sound Reflection Factor continuous Im	
618,75	0,7476407289505	162,5	0,950109601020813	162,5	0,951708674430847	618,75	0,690991401672363	618,75	0,617494881153107	162,5	0,948740363121033	162,5	0,948814272880554	618,75	0,644199848175049	618,75	0,585130333900452	162,5	0,942241847515106	162,5	0,939553081989288	618,75	0,565601229667664	618,75	0,56256228685379	162,5	0,938374400138855	162,5	0,934609055519104	618,75	0,543413817882538	618,75	-0,498410522937775	162,5	-0,185837909579277	162,5	-0,197739526629448	618,75	-0,510858654975891	618,75	-0,464621901512146	162,5	-0,201640993356705	162,5	-0,206638813018799	618,75	-0,510810434818268	618,75	-0,433453053236008	162,5	-0,205115929245949	162,5	-0,209803521633148	618,75	-0,413028687238693	618,75	-0,389396995306015	162,5	-0,208637163043022	162,5	-0,209325760602951	618,75	-0,332448244094849	
621,875	0,743326604366302	165,625	0,952602505683899	165,625	0,954035878181458	621,875	0,686119616031647	621,875	0,612494289875031	165,625	0,951006591320038	165,625	0,95105516910553	621,875	0,639270424842834	621,875	0,580356240272522	165,625	0,944335877895355	165,625	0,941365659236908	621,875	0,560915052890778	621,875	0,558074772357941	165,625	0,940196096897125	165,625	0,935818314552307	621,875	0,539355158805847	621,875	-0,500533878803253	165,625	-0,194298729300499	165,625	-0,20653960108757	621,875	-0,512281358242035	621,875	-0,465191096067429	165,625	-0,210441648960114	165,625	-0,215730488300323	621,875	-0,512053072452545	621,875	-0,433389067649841	165,625	-0,214015334844589	165,625	-0,219065234065056	621,875	-0,412960469722748	621,875	-0,389160662889481	165,625	-0,217667147517204	165,625	-0,218999207019806	621,875	-0,331821203231812	
625	0,741999864578247	168,75	0,932162404060364	168,75	0,933202087879181	625	0,684678137302399	625	0,610809564590454	168,75	0,930076599121094	168,75	0,930016100406647	625	0,637759387493134	625	0,578827619552612	168,75	0,923295974731445	168,75	0,920131266117096	625	0,559315979480743	625	0,55648148059845	168,75	0,919006109237671	168,75	0,914376378059387	625	0,537828207015991	625	-0,498379170894623	168,75	-0,193510875105858	168,75	-0,205720812082291	625	-0,509822070598602	625	-0,462513417005539	168,75	-0,209542453289032	168,75	-0,214801117777824	625	-0,509852528572083	625	-0,430556625127792	168,75	-0,212772369384766	168,75	-0,217743322253227	625	-0,41024774312973	625	-0,386342346668243	168,75	-0,216250047087669	168,75	-0,217208355665207	625	-0,328827440738678	
628,125	0,740681827068329	171,875	0,932501018047333	171,875	0,933397829532623	628,125	0,682336390018463	628,125	0,608008205890656	171,875	0,930051028728485	171,875	0,930049419403076	628,125	0,635196387767792	628,125	0,57623565196991	171,875	0,922981739044189	171,875	0,919695973396301	628,125	0,556776106357574	628,125	0,554113566875458	171,875	0,918456196784973	171,875	0,913645267486572	628,125	0,536036670207977	628,125	-0,505014777183533	171,875	-0,201976746320724	171,875	-0,214503064751625	628,125	-0,515482723712921	628,125	-0,466939032077789	171,875	-0,218397811055183	171,875	-0,223925024271011	628,125	-0,51531320810318	628,125	-0,434212207794189	171,875	-0,221687167882919	171,875	-0,226730212569237	628,125	-0,413644134998322	628,125	-0,389423787593842	171,875	-0,225180700421333	171,875	-0,226291954517365	628,125	-0,331067025661469	
631,25	0,74122941493988	175	0,936928153038025	175	0,937692940235138	631,25	0,682295024394989	631,25	0,607456684112549	175	0,934201180934906	175	0,934222459793091	631,25	0,634881258010864	631,25	0,575541019439697	175	0,926974534988403	175	0,92365574836731	631,25	0,556098997592926	631,25	0,553475081920624	175	0,922336518764496	175	0,917429685592651	631,25	0,535438060760498	631,25	-0,505849301815033	175	-0,197614714503288	175	-0,210413038730621	631,25	-0,515919089317322	631,25	-0,466734766960144	175	-0,214427158236504	175	-0,219975531101227	631,25	-0,515722215175629	631,25	-0,433615297079086	175	-0,217723190784454	175	-0,222817957401276	631,25	-0,412856847047806	631,25	-0,388333290815353	175	-0,22124095261097	175	-0,222385466098785	631,25	-0,329569190740585	
634,375	0,738535046577454	178,125	0,92993152141571	178,125	0,930407702922821	634,375	0,679241955280304	634,375	0,60404360294342	178,125	0,926721751689911	178,125	0,926626741886139	634,375	0,631513237953186	634,375	0,572267353534698	178,125	0,919183671474457	178,125	0,915659308433533	634,375	0,552872121334076	634,375	0,550381004810333	178,125	0,914300918579102	178,125	0,909252226352692	634,375	0,532708764076233	634,375	-0,506800532341003	178,125	-0,203705340623856	178,125	-0,21669964492321	634,375	-0,516247093677521	634,375	-0,466346442699432	178,125	-0,2208202034235	178,125	-0,226479694247246	634,375	-0,516036450862885	634,375	-0,432895213365555	178,125	-0,223985195159912	178,125	-0,229114204645157	634,375	-0,411912202835083	634,375	-0,387275785207748	178,125	-0,22743421792984	178,125	-0,227978065609932	634,375	-0,328108131885529	
637,5	0,734913647174835	181,25	0,933877170085907	181,25	0,934334754943848	637,5	0,675696432590485	637,5	0,600409269332886	181,25	0,93054324388504	181,25	0,9305419921875	637,5	0,627788186073303	637,5	0,568824291229248	181,25	0,922867655754089	181,25	0,919195413589478	637,5	0,549539268016815	637,5	0,547059118747711	181,25	0,917808771133423	181,25	0,912395417690277	637,5	0,529776334762573	637,5	-0,505638003349304	181,25	-0,202580377459526	181,25	-0,215862423181534	637,5	-0,514520168304443	637,5	-0,464001417160034	181,25	-0,2200758010149	181,25	-0,225856751203537	637,5	-0,514299213886261	637,5	-0,43041718006134	181,25	-0,223258227109909	181,25	-0,228515386581421	637,5	-0,409333407878876	637,5	-0,384669572114944	181,25	-0,226733356714249	181,25	-0,227365538477898	637,5	-0,325311213731766	
640,625	0,732362151145935	184,375	0,930963397026062	184,375	0,930963635444641	640,625	0,672677278518677	640,625	0,596990048885345	184,375	0,926807284355164	184,375	0,926849484443665	640,625	0,62428218126297	640,625	0,565529704093933	184,375	0,918907046318054	184,375	0,914941370487213	640,625	0,546299934387207	640,625	0,544143557548523	184,375	0,913532435894012	184,375	0,907662749290466	640,625	0,527291715145111	640,625	-0,51129549741745	184,375	-0,215493410825729	184,375	-0,229082614183426	640,625	-0,519074201583862	640,625	-0,467358261346817	184,375	-0,233296245336533	184,375	-0,239177837967873	640,625	-0,518568217754364	640,625	-0,433266431093216	184,375	-0,236305311322212	184,375	-0,241634726524353	640,625	-0,41171669960022	640,625	-0,386859923601151	184,375	-0,23969954252243	184,375	-0,240349769592285	640,625	-0,326800882816315	
643,75	0,733886539936066	187,5	0,933353424072266	187,5	0,933307349681854	643,75	0,673403918743134	643,75	0,596562802791595	187,5	0,929011583328247	187,5	0,929093778133392	643,75	0,624198257923126	643,75	0,564813733100891	187,5	0,920908331871033	187,5	0,916800677776337	643,75	0,545349776744843	643,75	0,543420553207397	187,5	0,915377199649811	187,5	0,90928703546524	643,75	0,526654779911041	643,75	-0,515320718288422	187,5	-0,211247757077217	187,5	-0,22507256269455	643,75	-0,522635579109192	643,75	-0,469982296228409	187,5	-0,229370355606079	187,5	-0,235325142741203	643,75	-0,522087275981903	643,75	-0,435399770736694	187,5	-0,232412427663803	187,5	-0,2378800958395	643,75	-0,413390159606934	643,75	-0,388305753469467	187,5	-0,235874727368355	187,5	-0,236508324742317	643,75	-0,32729896903038	
646,875	0,730980515480042	190,625	0,935882806777954	190,625	0,935703933238983	646,875	0,670651733875275	646,875	0,593482315540314	190,625	0,931304752826691	190,625	0,931436419487	646,875	0,62096244096756	646,875	0,561848640441895	190,625	0,923043012619019	190,625	0,918804228305817	646,875	0,542653381824493	646,875	0,540756225585938	190,625	0,917346656322479	190,625	0,911418557167053	646,875	0,52435714006424	646,875	-0,514929294586182	190,625	-0,213385060429573	190,625	-0,227359265089035	646,875	-0,521740913391113	646,875	-0,468423962593079	190,625	-0,231762275099754	190,625	-0,23772144317627	646,875	-0,520976185798645	646,875	-0,433572441339493	190,625	-0,23475469648838	190,625	-0,240292266011238	646,875	-0,411347031593323	646,875	-0,38623172044754	190,625	-0,238238275051117	190,625	-0,23898920416832	646,875	-0,325046926736832	
650	0,728731393814087	193,75	0,930796027183533	193,75	0,93033903837204	650	0,668491005897522	650	0,590887308120728	193,75	0,925728142261505	193,75	0,925868809223175	650	0,61832070350647	650	0,55919736623764	193,75	0,917227983474731	193,75	0,912762880325317	650	0,540071070194244	650	0,538358151912689	193,75	0,911312520503998	193,75	0,904619216918945	650	0,522255063056946	650	-0,515868663787842	193,75	-0,216959938406944	193,75	-0,231073766946793	650	-0,522300183773041	650	-0,468143582344055	193,75	-0,235490038990974	193,75	-0,24157503247261	650	-0,521265268325806	650	-0,433119595050812	193,75	-0,238367184996605	193,75	-0,243913888931274	650	-0,410659402608871	650	-0,385397374629974	193,75	-0,241733849048615	193,75	-0,241719320416451	650	-0,323908716440201	
653,125	0,729582011699677	196,875	0,927528083324432	196,875	0,926848590373993	653,125	0,668974280357361	653,125	0,590243220329285	196,875	0,921960234642029	196,875	0,92222261428833	653,125	0,618013739585876	653,125	0,558237373828888	196,875	0,913231670856476	196,875	0,908558905124664	653,125	0,539185285568237	653,125	0,537569463253021	196,875	0,90708726644516	196,875	0,899893283843994	653,125	0,521601259708405	653,125	-0,519427001476288	196,875	-0,222995698451996	196,875	-0,237365618348122	653,125	-0,525426149368286	653,125	-0,470135003328323	196,875	-0,241831257939339	196,875	-0,248082384467125	653,125	-0,523992419242859	653,125	-0,434615552425385	196,875	-0,244654342532158	196,875	-0,250296384096146	653,125	-0,411804407835007	653,125	-0,386211931705475	196,875	-0,248046085238457	196,875	-0,248508766293526	653,125	-0,324047356843948	
656,25	0,729991555213928	200	0,925739407539368	200	0,924911499023438	656,25	0,669207870960236	656,25	0,589681029319763	200	0,919901967048645	200	0,920249402523041	656,25	0,617554306983948	656,25	0,557448387145996	200	0,911156475543976	200	0,906401991844177	656,25	0,538508176803589	656,25	0,536942303180695	200	0,904898524284363	200	0,898270308971405	656,25	0,521205484867096	656,25	-0,520888030529022	200	-0,219230309128761	200	-0,233671858906746	656,25	-0,52648788690567	656,25	-0,470347702503204	200	-0,238202229142189	200	-0,244489744305611	656,25	-0,524803578853607	656,25	-0,434399306774139	200	-0,241034373641014	200	-0,246715739369392	656,25	-0,411352664232254	656,25	-0,385579138994217	200	-0,244465470314026	200	-0,244635105133057	656,25	-0,322859853506088	
659,375	0,72627454996109	203,125	0,922080934047699	203,125	0,920775353908539	659,375	0,665525078773499	659,375	0,585222899913788	203,125	0,915350914001465	203,125	0,915608406066895	659,375	0,612925112247467	659,375	0,553281664848328	203,125	0,906206786632538	203,125	0,901039183139801	659,375	0,534620761871338	659,375	0,533343493938446	203,125	0,899533033370972	203,125	0,892157316207886	659,375	0,518381237983704	659,375	-0,527345776557922	203,125	-0,232709467411041	203,125	-0,247425392270088	659,375	-0,532163500785828	659,375	-0,474098414182663	203,125	-0,251977950334549	203,125	-0,258366763591766	659,375	-0,529571175575256	659,375	-0,437496572732925	203,125	-0,254583984613419	203,125	-0,260282039642334	659,375	-0,413992136716843	659,375	-0,388073891401291	203,125	-0,257871955633163	203,125	-0,257653683423996	659,375	-0,324599325656891	
662,5	0,723130404949188	206,25	0,926795482635498	206,25	0,92553573846817	662,5	0,6626877784729	662,5	0,582234442234039	206,25	0,919999778270721	206,25	0,920386672019959	662,5	0,609807014465332	662,5	0,550133109092712	206,25	0,910721659660339	206,25	0,905527174472809	662,5	0,53156566619873	662,5	0,530317902565002	206,25	0,903940081596375	206,25	0,896259188652039	662,5	0,515576899051666	662,5	-0,524544239044189	206,25	-0,226580202579498	206,25	-0,241665810346603	662,5	-0,529511451721191	662,5	-0,470765352249146	206,25	-0,246434107422829	206,25	-0,252929002046585	662,5	-0,526484608650208	662,5	-0,434170514345169	206,25	-0,249209210276604	206,25	-0,255102217197418	662,5	-0,410530060529709	662,5	-0,38467076420784	206,25	-0,252675801515579	206,25	-0,25270003080368	662,5	-0,321207344532013	
665,625	0,723830580711365	209,375	0,920607209205627	209,375	0,918932795524597	665,625	0,663288176059723	665,625	0,581736922264099	209,375	0,913104176521301	209,375	0,913516521453857	665,625	0,60954087972641	665,625	0,549290835857391	209,375	0,903677940368652	209,375	0,898238122463226	665,625	0,530855178833008	665,625	0,529700994491577	209,375	0,896614134311676	209,375	0,888691067695618	665,625	0,515121221542358	665,625	-0,528175592422485	209,375	-0,232846826314926	209,375	-0,248076468706131	665,625	-0,533061623573303	665,625	-0,472867041826248	209,375	-0,252858400344849	209,375	-0,259445428848267	665,625	-0,529306173324585	665,625	-0,435823619365692	209,375	-0,255486130714417	209,375	-0,261337906122208	665,625	-0,411703824996948	665,625	-0,385598540306091	209,375	-0,258846610784531	209,375	-0,258618205785751	665,625	-0,321466535329819	
668,75	0,721176207065582	212,5	0,928907990455627	212,5	0,927182495594025	668,75	0,660735130310059	668,75	0,578796327114105	212,5	0,921137630939484	212,5	0,921684622764587	668,75	0,606557667255402	668,75	0,546365320682526	212,5	0,911441504955292	212,5	0,905827760696411	668,75	0,528141379356384	668,75	0,52712619304657	212,5	0,904118180274963	212,5	0,895885586738586	668,75	0,512823820114136	668,75	-0,529050171375275	212,5	-0,231867283582687	212,5	-0,247526705265045	668,75	-0,534119248390198	668,75	-0,47223949432373	212,5	-0,252541393041611	212,5	-0,259258657693863	668,75	-0,52934741973877	668,75	-0,434886276721954	212,5	-0,255261182785034	212,5	-0,261346489191055	668,75	-0,410593271255493	668,75	-0,384464770555496	212,5	-0,258751213550568	212,5	-0,258530259132385	668,75	-0,319921880960464	
671,875	0,718547821044922	215,625	0,926250219345093	215,625	0,924179136753082	671,875	0,658461451530457	671,875	0,576238453388214	215,625	0,917820632457733	215,625	0,918397188186646	671,875	0,603828728199005	671,875	0,543793916702271	215,625	0,907847225666046	215,625	0,902007579803467	671,875	0,525761425495148	671,875	0,524922966957092	215,625	0,900272011756897	215,625	0,891702711582184	671,875	0,510812819004059	671,875	-0,528973579406738	215,625	-0,236486956477165	215,625	-0,252371937036514	671,875	-0,534396886825562	671,875	-0,470781207084656	215,625	-0,257480651140213	215,625	-0,264275431632996	671,875	-0,528471350669861	671,875	-0,433503776788712	215,625	-0,26006156206131	215,625	-0,266178697347641	671,875	-0,408970981836319	671,875	-0,382750332355499	215,625	-0,263472944498062	215,625	-0,26317510008812	671,875	-0,318023830652237	
675	0,716535806655884	218,75	0,922853887081146	218,75	0,920543551445007	675	0,656526565551758	675	0,573993563652039	218,75	0,91394454240799	218,75	0,91463977098465	675	0,601638913154602	675	0,54148280620575	218,75	0,903840363025665	218,75	0,897822082042694	675	0,523687481880188	675	0,522970676422119	218,75	0,896027684211731	218,75	0,887197077274323	675	0,509357869625092	675	-0,530140936374664	218,75	-0,233361542224884	218,75	-0,249357685446739	675	-0,536000311374664	675	-0,470708936452866	218,75	-0,254518210887909	218,75	-0,26138511300087	675	-0,528848648071289	675	-0,433209210634232	218,75	-0,256996095180511	218,75	-0,263142466545105	675	-0,408295899629593	675	-0,382156491279602	218,75	-0,260398715734482	218,75	-0,259949326515198	675	-0,317086488008499	
678,125	0,711974382400513	221,875	0,92493599653244	221,875	0,922124862670898	678,125	0,651405870914459	678,125	0,569221198558807	221,875	0,915025234222412	221,875	0,91577810049057	678,125	0,596624612808228	678,125	0,536675572395325	221,875	0,904556155204773	221,875	0,898191869258881	678,125	0,51941043138504	678,125	0,518705427646637	221,875	0,896328151226044	221,875	0,887077212333679	678,125	0,505574941635132	678,125	-0,531642436981201	221,875	-0,251226633787155	221,875	-0,267731428146362	678,125	-0,53773033618927	678,125	-0,47049281001091	221,875	-0,272960901260376	221,875	-0,280048310756683	678,125	-0,529199838638306	678,125	-0,432464390993118	221,875	-0,275280982255936	221,875	-0,281479179859161	678,125	-0,407356262207031	678,125	-0,381122797727585	221,875	-0,27858179807663	221,875	-0,277777791023254	678,125	-0,315762549638748	
681,25	0,710145831108093	225	0,922197639942169	225	0,919328033924103	681,25	0,648787617683411	681,25	0,566397786140442	225	0,912077069282532	225	0,912935256958008	681,25	0,593815624713898	681,25	0,533845007419586	225	0,901526033878326	225	0,895058155059814	681,25	0,516898930072784	681,25	0,516351938247681	225	0,893145978450775	225	0,883823275566101	681,25	0,5036581158638	681,25	-0,535652339458466	225	-0,244324460625648	225	-0,260962784290314	681,25	-0,541991949081421	681,25	-0,472430109977722	225	-0,266233772039413	225	-0,273411840200424	681,25	-0,532032370567322	681,25	-0,433809965848923	225	-0,268610835075378	225	-0,274829357862473	681,25	-0,408360362052917	681,25	-0,382022798061371	225	-0,271873891353607	225	-0,271033406257629	681,25	-0,315972656011581	
684,375	0,710265100002289	228,125	0,914875686168671	228,125	0,911517560482025	684,375	0,64823991060257	684,375	0,565733730792999	228,125	0,903939783573151	228,125	0,904887795448303	684,375	0,593382477760315	684,375	0,533006548881531	228,125	0,893208384513855	228,125	0,886503338813782	684,375	0,516354203224182	684,375	0,515888214111328	228,125	0,884552836418152	228,125	0,875016450881958	684,375	0,503404557704926	684,375	-0,536266267299652	228,125	-0,250944793224335	228,125	-0,267723739147186	684,375	-0,543108463287354	684,375	-0,471764087677002	228,125	-0,272980183362961	228,125	-0,280267477035522	684,375	-0,532012104988098	684,375	-0,432886481285095	228,125	-0,275147348642349	228,125	-0,281336784362793	684,375	-0,407267242670059	684,375	-0,380969375371933	228,125	-0,278235405683517	228,125	-0,277410387992859	684,375	-0,314398497343063	
687,5	0,704642415046692	231,25	0,911476731300354	231,25	0,907804310321808	687,5	0,641861259937286	687,5	0,560185015201569	231,25	0,899903833866119	231,25	0,900947690010071	687,5	0,587555110454559	687,5	0,527635514736176	231,25	0,888985276222229	231,25	0,882087290287018	687,5	0,511502325534821	687,5	0,511100709438324	231,25	0,88010561466217	231,25	0,870262920856476	687,5	0,499301016330719	687,5	-0,538211405277252	231,25	-0,254584789276123	231,25	-0,271550297737122	687,5	-0,544913172721863	687,5	-0,471440464258194	231,25	-0,276860058307648	231,25	-0,284198969602585	687,5	-0,53233140707016	687,5	-0,432240158319473	231,25	-0,278856635093689	231,25	-0,285056054592133	687,5	-0,406377583742142	687,5	-0,380117475986481	231,25	-0,281863003969193	231,25	-0,280700743198395	687,5	-0,313245683908463	
690,625	0,702841639518738	234,375	0,918702304363251	234,375	0,914856374263763	690,625	0,639400064945221	690,625	0,558386623859406	234,375	0,906620979309082	234,375	0,907796144485474	690,625	0,585767328739166	690,625	0,525685846805573	234,375	0,895418703556061	234,375	0,888291656970978	690,625	0,509686887264252	690,625	0,509269773960114	234,375	0,886257827281952	234,375	0,875928282737732	690,625	0,498102247714996	690,625	-0,540690720081329	234,375	-0,254834920167923	234,375	-0,27217498421669	690,625	-0,547594428062439	690,625	-0,472107827663422	234,375	-0,277664989233017	234,375	-0,285100221633911	690,625	-0,533669054508209	690,625	-0,432749181985855	234,375	-0,279647409915924	234,375	-0,285948157310486	690,625	-0,406779140233994	690,625	-0,380320727825165	234,375	-0,28268238902092	234,375	-0,281235307455063	690,625	-0,312997758388519	
693,75	0,70269238948822	237,5	0,914085328578949	237,5	0,909853518009186	693,75	0,638434827327728	693,75	0,558359503746033	237,5	0,901301443576813	237,5	0,902583062648773	693,75	0,585861921310425	693,75	0,525268137454987	237,5	0,889922261238098	237,5	0,882582783699036	693,75	0,50934112071991	693,75	0,508923649787903	237,5	0,880514085292816	237,5	0,870109975337982	693,75	0,497802197933197	693,75	-0,539132356643677	237,5	-0,257384449243546	237,5	-0,274861514568329	693,75	-0,546611785888672	693,75	-0,470036506652832	237,5	-0,280331045389175	237,5	-0,287869215011597	693,75	-0,532136142253876	693,75	-0,43065869808197	237,5	-0,282165288925171	237,5	-0,288450330495834	693,75	-0,404806524515152	693,75	-0,378381311893463	237,5	-0,285132378339767	237,5	-0,283371031284332	693,75	-0,31068155169487	
696,875	0,699902653694153	240,625	0,916204571723938	240,625	0,911611914634705	696,875	0,634627163410187	696,875	0,555721521377563	240,625	0,90267139673233	240,625	0,904053688049316	696,875	0,582869529724121	696,875	0,522240102291107	240,625	0,891007125377655	240,625	0,883407533168793	696,875	0,506608188152313	696,875	0,506249666213989	240,625	0,88123083114624	240,625	0,870274245738983	696,875	0,495611190795898	696,875	-0,539324104785919	240,625	-0,263023406267166	240,625	-0,280832409858704	696,875	-0,546889781951904	696,875	-0,46898153424263	240,625	-0,286369949579239	240,625	-0,294054627418518	696,875	-0,531690537929535	696,875	-0,42940565943718	240,625	-0,288139492273331	240,625	-0,294510424137115	696,875	-0,403238356113434	696,875	-0,377022564411163	240,625	-0,291051954030991	240,625	-0,289345413446426	696,875	-0,308804243803024	
700	0,702965199947357	243,75	0,910322904586792	243,75	0,905560612678528	700	0,635823130607605	700	0,556478559970856	243,75	0,896338164806366	243,75	0,897843718528748	700	0,584201097488403	700	0,522402584552765	243,75	0,88459300994873	243,75	0,876860439777374	700	0,506805658340454	700	0,506413877010345	243,75	0,874600946903229	243,75	0,863649427890778	700	0,496121466159821	700	-0,544495642185211	243,75	-0,261916130781174	243,75	-0,279824823141098	700	-0,552319884300232	700	-0,472596496343613	243,75	-0,285354793071747	243,75	-0,293100327253342	700	-0,536303460597992	700	-0,432094693183899	243,75	-0,287011533975601	243,75	-0,293334186077118	700	-0,405414938926697	700	-0,379104822874069	243,75	-0,28981426358223	243,75	-0,287918329238892	700	-0,309885263442993	
703,125	0,703030824661255	246,875	0,902429461479187	246,875	0,89730316400528	703,125	0,63413143157959	703,125	0,555028915405273	246,875	0,887749314308167	246,875	0,889369487762451	703,125	0,583077847957611	703,125	0,520780384540558	246,875	0,875857770442963	246,875	0,867975950241089	703,125	0,505533576011658	703,125	0,504850327968597	246,875	0,86567634344101	246,875	0,854499757289886	703,125	0,495184332132339	703,125	-0,548899292945862	246,875	-0,264645993709564	246,875	-0,282561153173447	703,125	-0,556751668453217	703,125	-0,475260883569717	246,875	-0,288058370351791	246,875	-0,295889437198639	703,125	-0,539962828159332	703,125	-0,434033513069153	246,875	-0,289505362510681	246,875	-0,295724719762802	703,125	-0,407001852989197	703,125	-0,38077038526535	246,875	-0,292172789573669	246,875	-0,289800077676773	703,125	-0,310761213302612	
706,25	0,69472998380661	250	0,906124293804169	250	0,900443196296692	706,25	0,624834299087524	706,25	0,54801344871521	250	0,890388667583466	250	0,892144441604614	706,25	0,575363755226135	706,25	0,514015793800354	250	0,878120064735413	250	0,869893074035645	706,25	0,499390363693237	706,25	0,498568475246429	250	0,867541074752808	250	0,855827212333679	706,25	0,490415155887604	706,25	-0,551450967788696	250	-0,275676369667053	250	-0,293883323669434	706,25	-0,557812452316284	706,25	-0,474590212106705	250	-0,299422264099121	250	-0,307417184114456	706,25	-0,540164411067963	706,25	-0,433268994092941	250	-0,300725907087326	250	-0,306932359933853	706,25	-0,406218409538269	706,25	-0,379745572805405	250	-0,303256124258041	250	-0,300633460283279	706,25	-0,310015320777893	
709,375	0,69376140832901	253,125	0,90705931186676	253,125	0,901321113109589	709,375	0,623067021369934	709,375	0,546490132808685	253,125	0,891024708747864	253,125	0,892901539802551	709,375	0,573941826820374	709,375	0,512248575687408	253,125	0,878618597984314	253,125	0,87024974822998	709,375	0,497783213853836	709,375	0,496782153844833	253,125	0,867806077003479	253,125	0,855832278728485	709,375	0,488760232925415	709,375	-0,551602780818939	253,125	-0,268920749425888	253,125	-0,287332564592361	709,375	-0,557585120201111	709,375	-0,473496526479721	253,125	-0,292953550815582	253,125	-0,301020473241806	709,375	-0,539977371692657	709,375	-0,432215481996536	253,125	-0,294316977262497	253,125	-0,300624489784241	709,375	-0,405109614133835	709,375	-0,378408551216125	253,125	-0,296849310398102	253,125	-0,294286787509918	709,375	-0,308477789163589	
712,5	0,693933844566345	256,25	0,899127840995789	256,25	0,892898678779602	712,5	0,621470391750336	712,5	0,545544385910034	256,25	0,882239878177643	256,25	0,884172916412354	712,5	0,572538614273071	712,5	0,510751664638519	256,25	0,869656920433044	256,25	0,861031651496887	712,5	0,496769964694977	712,5	0,495097190141678	256,25	0,858548581600189	256,25	0,846385598182678	712,5	0,487964808940887	712,5	-0,55851823091507	256,25	-0,272925645112991	256,25	-0,291318297386169	712,5	-0,563608109951019	712,5	-0,477468848228455	256,25	-0,296890109777451	256,25	-0,30501002073288	712,5	-0,545511722564697	712,5	-0,435538053512573	256,25	-0,297992587089539	256,25	-0,304175049066544	712,5	-0,408336311578751	712,5	-0,381242573261261	256,25	-0,300322532653809	256,25	-0,297442555427551	712,5	-0,310466945171356	
715,625	0,690938532352448	259,375	0,895626902580261	259,375	0,888861477375031	715,625	0,618104755878448	715,625	0,54326605796814	259,375	0,877835810184479	259,375	0,879827976226807	715,625	0,569833159446716	715,625	0,50819993019104	259,375	0,864981353282928	259,375	0,856070041656494	715,625	0,494385182857513	715,625	0,492661386728287	259,375	0,853603363037109	259,375	0,841139733791351	715,625	0,485723406076431	715,625	-0,556696057319641	259,375	-0,280952543020248	259,375	-0,299604564905167	715,625	-0,561074316501617	715,625	-0,474707663059235	259,375	-0,305103421211243	259,375	-0,313451558351517	715,625	-0,543076753616333	715,625	-0,432478845119476	259,375	-0,305980056524277	259,375	-0,312096893787384	715,625	-0,405446231365204	715,625	-0,378008306026459	259,375	-0,308132320642471	259,375	-0,304953873157501	715,625	-0,307493031024933	
