Frequency in Hz	Acrylic_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_98_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_98_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_96_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_96_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_97_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_97_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_95_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_95_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_94_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_94_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_93_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_93_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_92_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_92_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_99_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_98_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_98_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_96_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_96_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_97_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_97_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_95_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_95_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_94_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_94_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_93_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_93_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_92_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_92_HF Sound Absorption Coefficient 1/3-octave	
696,875	0,219265823184361	240,625	0,0913878443606854	240,625	0,0900968625614954	696,875	0,298159891729878	696,875	0,471229928620829	240,625	0,103176553770895	240,625	0,0962187739593199	696,875	0,377568251853108	696,875	0,542876030514186	240,625	0,123081970033419	240,625	0,132854766141187	696,875	0,580746998046997	696,875	0,601565279804933	240,625	0,138720988874248	240,625	0,158902023838437	696,875	0,659009483816344																																	
700	0,209364455674837	243,75	0,102712180956277	243,75	0,101658060676804	700	0,290671752276393	700	0,46698414650989	243,75	0,115150486301959	243,75	0,107968850273925	700	0,371087650194629	700	0,540389720583505	243,75	0,135119590248347	243,75	0,145070863767218	700	0,578786770346059	700	0,599824503786005	243,75	0,151080906268771	243,75	0,171212681885416	700	0,657834612589141																																	
703,125	0,204457234728894	246,875	0,115583560109971	246,875	0,115006260662582	703,125	0,287904887669274	703,125	0,4660700137602	246,875	0,128923554941429	246,875	0,121471348998559	703,125	0,368460362726357	703,125	0,540402695524353	246,875	0,149059817826297	246,875	0,15916467440955	703,125	0,578785278534131	703,125	0,600140071654266	246,875	0,165239487150239	246,875	0,185846062495677	703,125	0,658219938470621																																	
706,25	0,213252029711472	250	0,102941307387043	250	0,102834634391488	706,25	0,298427369295009	706,25	0,474445373914119	250	0,117554287659365	250	0,109572971178582	706,25	0,377178976966768	706,25	0,548065739134312	250	0,138469069275566	250	0,149078577551997	706,25	0,585595889675168	706,25	0,607222775344047	250	0,155408200461869	250	0,177179340158037	706,25	0,663383468731491																																	
709,375	0,21442953532457	253,125	0,104925004697765	253,125	0,105060297463392	709,375	0,300886284413229	709,375	0,477149561645707	253,125	0,120253158387024	253,125	0,112113500370858	709,375	0,37901521362946	709,375	0,550791164701384	253,125	0,14140687258039	253,125	0,152290255955101	709,375	0,588098077609548	709,375	0,610014465998678	253,125	0,158793124445934	253,125	0,18094638775988	709,375	0,665954887886651																																	
712,5	0,206513233878332	256,25	0,117080763956856	256,25	0,117865618883509	712,5	0,296120455755441	712,5	0,474404800919187	256,25	0,133509049235506	256,25	0,125207173990793	712,5	0,37461649822717	712,5	0,54943932697113	256,25	0,154897266392691	256,25	0,16610198388831	712,5	0,586481072765836	712,5	0,609532865831682	256,25	0,172700705254476	256,25	0,195159305060143	712,5	0,665500617408842																																	
715,625	0,21269345885908	259,375	0,118918174781208	259,375	0,120162348446029	715,625	0,30314211197192	715,625	0,47951461690942	259,375	0,136316253614039	259,375	0,127650908108917	715,625	0,380357768436286	715,625	0,554694879833579	259,375	0,158183443498279	259,375	0,169739629263587	715,625	0,591196628486465	715,625	0,614394478261917	259,375	0,176415734627472	259,375	0,199487102078306	715,625	0,669520806336992																																	
718,75	0,220057102823624	262,5	0,0961405510540549	262,5	0,097523786653232	718,75	0,311492451638685	718,75	0,486047019487521	262,5	0,114526435624215	262,5	0,105276144741784	718,75	0,387765497420704	718,75	0,561438788725195	262,5	0,137328668769925	262,5	0,149391453027156	718,75	0,597525331382756	718,75	0,62069210813318	262,5	0,156484047973533	262,5	0,180697224325484	718,75	0,67492836714468																																	
721,875	0,211631723619614	265,625	0,0979322249483008	265,625	0,0998420214813467	721,875	0,305707439998313	721,875	0,481853841482377	265,625	0,117608259343378	265,625	0,108068592464505	721,875	0,382261046397967	721,875	0,559014375907166	265,625	0,140795202385566	265,625	0,153307917418331	721,875	0,595484009656917	721,875	0,619371547393749	265,625	0,16062022673448	265,625	0,185465277861988	721,875	0,673880887483503																																	
725	0,21572902131831	268,75	0,0964689747717349	268,75	0,0987319019764356	725	0,310398866537318	725	0,484476994963826	268,75	0,117157966853679	268,75	0,107198322731486	725	0,385505997829878	725	0,562355194750911	268,75	0,140686385443828	268,75	0,153579583360918	725	0,598719483602127	725	0,622628734533373	268,75	0,161077777347654	268,75	0,186567136956064	725	0,676558972088573																																	
728,125	0,220143287960512	271,875	0,106603305930438	271,875	0,109460109202492	728,125	0,315732984191023	728,125	0,489129112195298	271,875	0,128475770330587	271,875	0,118132580261224	728,125	0,390321406561989	728,125	0,567315173531436	271,875	0,152456503478466	271,875	0,165619592052516	728,125	0,603683082535839	728,125	0,627382363843138	271,875	0,173352379234585	271,875	0,199329110650253	728,125	0,680682971729682																																	
731,25	0,209159723101874	275	0,127354571410525	275	0,130678562771845	731,25	0,307627032291863	731,25	0,483407762291775	275	0,149980891218008	275	0,139654256274327	731,25	0,382497809793131	731,25	0,563824148912536	275	0,173807023413936	275	0,187046324593626	731,25	0,600848464982211	731,25	0,625263296740628	275	0,194846465754689	275	0,220889321797723	731,25	0,679091558305535																																	
734,375	0,215246961426387	278,125	0,124531321252983	278,125	0,128544728078321	734,375	0,314195935364092	734,375	0,488474877005159	278,125	0,148772838875115	278,125	0,138158061915474	734,375	0,388022191310892	734,375	0,568961450123751	278,125	0,173316305885868	278,125	0,187224678536722	734,375	0,605646980050178	734,375	0,629882608171072	278,125	0,195243746290061	278,125	0,221970323981491	734,375	0,683133171129338																																	
737,5	0,217318873215865	281,25	0,107322909904224	281,25	0,111710172728416	737,5	0,317433190543252	737,5	0,491053509158299	281,25	0,133306056584068	281,25	0,121721452684915	737,5	0,390319555820985	737,5	0,5717900244952	281,25	0,15874909574751	281,25	0,173075967264628	737,5	0,608731671997267	737,5	0,632638826763326	281,25	0,181990679233943	281,25	0,209924671639977	737,5	0,685743176303239																																	
740,625	0,219907925226814	284,375	0,108896681710551	284,375	0,113784469170204	740,625	0,321183262945676	740,625	0,493972434128716	284,375	0,13589586642143	284,375	0,124118114425114	740,625	0,392980298841511	740,625	0,575076608400529	284,375	0,161773671151018	284,375	0,176258925882363	740,625	0,612198064259231	740,625	0,635760842929834	284,375	0,185586572301428	284,375	0,213513151928704	740,625	0,688543176402758																																	
743,75	0,220184371236938	287,5	0,12293669993801	287,5	0,128960823582066	743,75	0,322823768949865	743,75	0,495136668665198	287,5	0,15149711945719	287,5	0,140001635136484	743,75	0,393751278964263	743,75	0,577195709634879	287,5	0,177437972745543	287,5	0,191675674845946	743,75	0,613923700620011	743,75	0,637635685081771	287,5	0,200676972310828	287,5	0,228674664727063	743,75	0,690143419079518																																	
746,875	0,216879840233924	290,625	0,125479524762916	290,625	0,134129503591367	746,875	0,320997887495027	746,875	0,494212935313519	290,625	0,156882738000454	290,625	0,146178943878745	746,875	0,39133655060896	746,875	0,577284707737022	290,625	0,182535013913046	290,625	0,19627210220609	746,875	0,614272511521165	746,875	0,638042042656973	290,625	0,204900995240802	290,625	0,233541165535099	746,875	0,690787698717616																																	
750	0,226058141333801	293,75	0,122753727864198	293,75	0,131259775233602	750	0,330259746892302	750	0,501114817262101	293,75	0,152471475482391	293,75	0,140625568431488	750	0,398909818657178	750	0,584220143936353	293,75	0,17860912600116	293,75	0,19144749119402	750	0,620507499383161	750	0,643811417103414	293,75	0,200518432891514	293,75	0,231246540378499	750	0,695553559694699																																	
753,125	0,227735722300751	296,875	0,117067486107478	296,875	0,119119754719294	753,125	0,333239885759885	753,125	0,503327940962385	296,875	0,13965047269847	296,875	0,125304987609785	753,125	0,40110525209143	753,125	0,586795340218286	296,875	0,167188023993646	296,875	0,179764660284361	753,125	0,622776219384196	753,125	0,646031219362863	296,875	0,189011559624226	296,875	0,222363919542465	753,125	0,697579123696229																																	
756,25	0,226168942382708	300	0,125817471065339	300	0,132308623887787	756,25	0,333304295675542	756,25	0,504134845595327	300	0,156883297591471	300	0,143096914038562	756,25	0,401226699358576	756,25	0,588566201533731	300	0,185023351917891	300	0,200445951141488	756,25	0,624398392212388	756,25	0,64771815351918	300	0,209325251598201	300	0,242091032436128	756,25	0,699263721040614																																	
759,375	0,219766188405705	303,125	0,140193360282383	303,125	0,146872173588441	759,375	0,329002285297923	759,375	0,501629118625411	303,125	0,171674660938501	303,125	0,15775692646518	759,375	0,397121682261859	759,375	0,58798650459497	303,125	0,199060679725356	303,125	0,215473501725488	759,375	0,624055063940084	759,375	0,647748228127867	303,125	0,224268186494308	303,125	0,255893433799785	759,375	0,699417019442179																																	
762,5	0,226912223054548	306,25	0,150199416305603	306,25	0,157607041568567	762,5	0,336909701947825	762,5	0,507451582741422	306,25	0,183072750634112	306,25	0,169400855355089	762,5	0,404138577733496	762,5	0,593863656631302	306,25	0,210019634171297	306,25	0,228888011493748	762,5	0,629038451180641	762,5	0,652473329564797	306,25	0,23699035467729	306,25	0,268477331509811	762,5	0,703054974922202																																	
765,625	0,227834549917961	309,375	0,147191081674791	309,375	0,155631437631599	765,625	0,339029358073204	765,625	0,509257587724666	309,375	0,18160837261237	309,375	0,168124586021518	765,625	0,405802537285335	765,625	0,596093434394212	309,375	0,208222351675756	309,375	0,228882556822809	765,625	0,631018564989931	765,625	0,654333218649021	309,375	0,236593718406624	309,375	0,267867122532153	765,625	0,704723447783688																																	
768,75	0,239384106416622	312,5	0,165572637375552	312,5	0,174412833965522	768,75	0,349799895898757	768,75	0,516309881338831	312,5	0,200595077969571	312,5	0,187268934977445	768,75	0,414869320387576	768,75	0,603214170967706	312,5	0,223669057465626	312,5	0,247956964937628	768,75	0,637340953680994	768,75	0,660011443943495	312,5	0,25566408598611	312,5	0,285893737017262	768,75	0,709463615068719																																	
771,875	0,23594562606167	315,625	0,165723660333317	315,625	0,17489384112756	771,875	0,347994469811957	771,875	0,515276705086847	315,625	0,201997279323403	315,625	0,18879474659771	771,875	0,413762916699737	771,875	0,604180792293359	315,625	0,218637453561019	315,625	0,249832047070007	771,875	0,638039716369907	771,875	0,660926479844974	315,625	0,257861063465365	315,625	0,288535718842542	771,875	0,710268794583107																																	
775	0,232741920169312	318,75	0,164659389643923	318,75	0,173571966097457	775	0,345549889307292	775	0,513707007012141	318,75	0,202741818166435	318,75	0,18779095410727	775	0,411415085287025	775	0,604362074669535	318,75	0,213316914190585	318,75	0,249494281369821	775	0,638350514805739	775	0,661268888717197	318,75	0,258724148055073	318,75	0,290218894294035	775	0,710768011304481																																	
778,125	0,242064935990789	321,875	0,167644250333483	321,875	0,176570896693267	778,125	0,352799821073415	778,125	0,518396783720947	321,875	0,207503992618891	321,875	0,189534082823632	778,125	0,417310460751637	778,125	0,609077568838434	321,875	0,232965305407025	321,875	0,253004240503391	778,125	0,642273665056533	778,125	0,664905208945058	321,875	0,264238637903417	321,875	0,29653802136935	778,125	0,713405431034986																																	
781,25	0,238108072563157	325	0,16367434805356	325	0,172972033824526	781,25	0,35197463876742	781,25	0,518497662496744	325	0,204405927750796	325	0,185788747014907	781,25	0,417516350725672	781,25	0,610389242276437	325	0,237083489194836	325	0,250084877749677	781,25	0,643766482211665	781,25	0,666424968870454	325	0,262256979425201	325	0,295453241599095	781,25	0,714909291786418																																	
784,375	0,239693681064727	328,125	0,146168637779326	328,125	0,155893881547821	784,375	0,354499883181178	784,375	0,519604742132309	328,125	0,188363559246046	328,125	0,169022106373942	784,375	0,419215300088047	784,375	0,613024227585959	328,125	0,223515457842244	328,125	0,235670194729905	784,375	0,646231518646333	784,375	0,668622166292222	328,125	0,248416595243384	328,125	0,283424443353366	784,375	0,716734767137693																																	
787,5	0,249598768520837	331,25	0,12779927796163	331,25	0,138452860974621	787,5	0,363653935342892	787,5	0,525547094590198	331,25	0,171995276246089	331,25	0,152125757918992	787,5	0,426058399776359	787,5	0,619251700374285	331,25	0,206872115751674	331,25	0,222349029320611	787,5	0,651393067270033	787,5	0,673857060045559	331,25	0,234590843275859	331,25	0,271847665549028	787,5	0,720859728130426																																	
790,625	0,241148563143271	334,375	0,143713559484538	334,375	0,155268544587013	790,625	0,359064391782821	790,625	0,522509608532137	334,375	0,188913824716113	334,375	0,169319375706668	790,625	0,42267858457712	790,625	0,618968926403324	334,375	0,221927638470211	334,375	0,23944199117035	790,625	0,650627352836938	790,625	0,673916408651621	334,375	0,250910496339792	334,375	0,287724718034738	790,625	0,720747951188851																																	
793,75	0,246083328353827	337,5	0,133190633911061	337,5	0,145728314056237	793,75	0,362671060838803	793,75	0,523295596324931	337,5	0,18043142030958	337,5	0,160101954591095	793,75	0,424872676167204	793,75	0,621106491747078	337,5	0,213397977446161	337,5	0,232346443804592	793,75	0,652662843677784	793,75	0,675780670139119	337,5	0,243836140724998	337,5	0,281702433477822	793,75	0,722113332809911																																	
796,875	0,245720627525273	340,625	0,136012912013341	340,625	0,148324405827778	796,875	0,363875660757685	796,875	0,52355554161544	340,625	0,183183892252698	340,625	0,162317824628921	796,875	0,425548126743421	796,875	0,623831354101368	340,625	0,215836190418336	340,625	0,235230098143514	796,875	0,654912835220016	796,875	0,678152514802055	340,625	0,246898625089557	340,625	0,285221157644141	796,875	0,724045791750675																																	
800	0,245573223986149	343,75	0,140258841429794	343,75	0,153347893934711	800	0,36453463109031	800	0,524125344426284	343,75	0,18904592594787	343,75	0,167699277550905	800	0,425615772408895	800	0,62648995339477	343,75	0,221928032260567	343,75	0,2419972923127	800	0,656991341582618	800	0,680286588043288	343,75	0,253770076689197	343,75	0,292732888461696	800	0,726103996799221																																	
803,125	0,23885516270427	346,875	0,129850837485284	346,875	0,144701468068904	803,125	0,358422344595985	803,125	0,518504657734072	346,875	0,182390435360586	346,875	0,160814948990516	803,125	0,418490626849475	803,125	0,624284941800213	346,875	0,216482865560495	346,875	0,238093089431872	803,125	0,655721717050305	803,125	0,679110153854594	346,875	0,250150731693189	346,875	0,290643560876664	803,125	0,725375418942648																																	
806,25	0,230868977203652	350	0,140057511244138	350	0,155673842808101	806,25	0,35391536406886	806,25	0,514223612051973	350	0,193860143369056	350	0,17215084006453	806,25	0,41345242094632	806,25	0,624031557635027	350	0,22813469897924	350	0,250101971004765	806,25	0,655541564953909	806,25	0,678999324664022	350	0,262133404121784	350	0,303000059195363	806,25	0,725579536734058																																	
809,375	0,2347668213886	353,125	0,124236929795848	353,125	0,140875435339977	809,375	0,358224531885718	809,375	0,516057108849159	353,125	0,181215699307006	353,125	0,158203667079244	809,375	0,416143358949333	809,375	0,628367946873603	353,125	0,217195987840758	353,125	0,240145807329341	809,375	0,659111993793447	809,375	0,68273961673936	353,125	0,252671754276654	353,125	0,296637051978998	809,375	0,728216502993992																																	
812,5	0,243179269899574	356,25	0,114757548501576	356,25	0,131368023272285	812,5	0,365479338798507	812,5	0,518732865583807	356,25	0,172514398358556	356,25	0,148646485887215	812,5	0,420489459990921	812,5	0,633199033269602	356,25	0,208559704556329	356,25	0,231423506904204	812,5	0,663047017070902	812,5	0,686810731318983	356,25	0,244273139381233	356,25	0,287299340533607	812,5	0,731211774206918																																	
815,625	0,253482788827814	359,375	0,115060458988841	359,375	0,13260353207918	815,625	0,374938136266476	815,625	0,523462668320591	359,375	0,174542761335656	359,375	0,150314420891995	815,625	0,427000448298953	815,625	0,639016056358016	359,375	0,210990901894109	359,375	0,234221844787583	815,625	0,668231289626799	815,625	0,691579518737284	359,375	0,247326228633109	359,375	0,291459625803708	815,625	0,735180344318234																																	
818,75	0,249543906236436	362,5	0,132527122843011	362,5	0,152554845658117	818,75	0,372787548036011	818,75	0,521481452508118	362,5	0,195575972476959	362,5	0,171541649883063	818,75	0,424284179559631	818,75	0,640151137775852	362,5	0,232320348529005	362,5	0,25610600360843	818,75	0,669556715318722	818,75	0,692765227506096	362,5	0,26903717510342	362,5	0,312475924266062	818,75	0,736265321994795																																	
821,875	0,247617221369326	365,625	0,125100766558716	365,625	0,144402292452393	821,875	0,370932915503145	821,875	0,518358480137649	365,625	0,188167335314362	365,625	0,162727295361988	821,875	0,420646728360574	821,875	0,641345622692605	365,625	0,225394105717006	365,625	0,249187128395823	821,875	0,670291425240925	821,875	0,693910159499612	365,625	0,262696345758018	365,625	0,307548557092078	821,875	0,737413664179867																																	
825	0,246952858007644	368,75	0,124680260333465	368,75	0,14503896243896	825	0,371813333978215	825	0,515180071279046	368,75	0,189106698349	368,75	0,163118616243713	825	0,418471232468679	825	0,643171026334366	368,75	0,226636525706118	368,75	0,250513898743132	825	0,671802949912057	825	0,695253495053226	368,75	0,263892739113289	368,75	0,308838263734332	825	0,738387357920912																																	
828,125	0,254676272654028	371,875	0,15520251102521	371,875	0,177248734570768	828,125	0,37866951952863	828,125	0,518116756012644	371,875	0,220358582448866	371,875	0,19485847931704	828,125	0,423300105902015	828,125	0,647997530692482	371,875	0,255839927206803	371,875	0,278859558361287	828,125	0,675963403535912	828,125	0,699149026224827	371,875	0,291909567968933	371,875	0,335085097032696	828,125	0,741735082439436																																	
831,25	0,259776534749651	375	0,152039810583832	375	0,17706535672656	831,25	0,38207117785594	831,25	0,517904935762162	375	0,222879969427351	375	0,197082789336156	831,25	0,424447445511227	831,25	0,651329916497443	375	0,26029679502474	375	0,285000433528525	831,25	0,678954685917157	831,25	0,70211865323132	375	0,298131661656128	375	0,343115640693318	831,25	0,744354493660583																																	
834,375	0,254129607926053	378,125	0,13822527948739	378,125	0,163490212102693	834,375	0,378465829132341	834,375	0,512178366596188	378,125	0,210166510666055	378,125	0,183311992021099	834,375	0,418858775866835	834,375	0,651074761158783	378,125	0,248493010876728	378,125	0,273438409546441	834,375	0,678242246150707	834,375	0,701635532988739	378,125	0,287107915878509	378,125	0,332936959151208	834,375	0,744081355043098																																	
837,5	0,243881593639464	381,25	0,0957286838546956	381,25	0,120569172840941	837,5	0,371977351881335	837,5	0,50439435799359	381,25	0,169731119748122	381,25	0,14003931124717	837,5	0,411430056145419	837,5	0,649628701942133	381,25	0,210322972959727	381,25	0,236167234521447	837,5	0,676830565134612	837,5	0,700624191469892	381,25	0,25109576552672	381,25	0,300127908627501	837,5	0,743464323388851																																	
840,625	0,247026345747928	384,375	0,11235988388869	384,375	0,140437462620778	840,625	0,375072773388054	840,625	0,504347354868742	384,375	0,190567203828834	384,375	0,16182122009551	840,625	0,414914777665481	840,625	0,652862593520393	384,375	0,230981843239009	384,375	0,257190018676412	840,625	0,67968769808547	840,625	0,703675930708033	384,375	0,271703529106588	384,375	0,320130920681348	840,625	0,745851798027272																																	
843,75	0,251814007722471	387,5	0,131634847190529	387,5	0,160433362778804	843,75	0,37974759632677	843,75	0,505076520962543	387,5	0,210694298534263	387,5	0,182194891768345	843,75	0,419823659785884	843,75	0,65641799967231	387,5	0,250957374029703	387,5	0,277314136800774	843,75	0,682504886449447	843,75	0,706484596788299	387,5	0,291943026027113	387,5	0,339169667634385	843,75	0,747601261533039																																	
