Frequency in Hz	Acrylic_98 Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_98 Sound Reflection Factor continuous Im	
1125	0.283079028129578	1125	-0.618791401386261	
1128.125	0.280439615249634	1128.125	-0.617477774620056	
1131.25	0.275041252374649	1131.25	-0.618463635444641	
1134.375	0.273527294397354	1134.375	-0.616541087627411	
1137.5	0.270338267087936	1137.5	-0.618375539779663	
1140.625	0.269767016172409	1140.625	-0.620258390903473	
1143.75	0.264304041862488	1143.75	-0.619530558586121	
1146.875	0.262969434261322	1146.875	-0.622077107429504	
1150	0.26566156744957	1150	-0.621195077896118	
1153.125	0.26294481754303	1153.125	-0.620444118976593	
1156.25	0.259168982505798	1156.25	-0.617749989032745	
1159.375	0.254994451999664	1159.375	-0.618487656116486	
1162.5	0.253085404634476	1162.5	-0.618569791316986	
1165.625	0.251521736383438	1165.625	-0.616495668888092	
1168.75	0.250946253538132	1168.75	-0.620455682277679	
1171.875	0.24614754319191	1171.875	-0.621775031089783	
1175	0.247649192810059	1175	-0.620192527770996	
1178.125	0.244254991412163	1178.125	-0.620374858379364	
1181.25	0.241370022296906	1181.25	-0.61866968870163	
1184.375	0.23744198679924	1184.375	-0.617727339267731	
1187.5	0.236365363001823	1187.5	-0.617377161979675	
1190.625	0.231372252106667	1190.625	-0.615266561508179	
1193.75	0.22956171631813	1193.75	-0.612846195697784	
1196.875	0.224099487066269	1196.875	-0.611697375774384	
1200	0.220413282513618	1200	-0.614701330661774	
1203.125	0.217417016625404	1203.125	-0.613141238689423	
1206.25	0.219294473528862	1206.25	-0.614538431167603	
1209.375	0.219794750213623	1209.375	-0.611925601959229	
1212.5	0.214035376906395	1212.5	-0.611948728561401	
1215.625	0.211633190512657	1215.625	-0.61464262008667	
1218.75	0.208629667758942	1218.75	-0.616112649440765	
1221.875	0.204733610153198	1221.875	-0.612693905830383	
1225	0.203671112656593	1225	-0.613401293754578	
1228.125	0.203847572207451	1228.125	-0.609018623828888	
1231.25	0.205432876944542	1231.25	-0.610117852687836	
1234.375	0.198509395122528	1234.375	-0.609109818935394	
1237.5	0.193976506590843	1237.5	-0.609991312026978	
1240.625	0.190338879823685	1240.625	-0.612298309803009	
1243.75	0.189415380358696	1243.75	-0.60760772228241	
1246.875	0.189279705286026	1246.875	-0.60964435338974	
1250	0.183364585042	1250	-0.607303321361542	
1253.125	0.183162689208984	1253.125	-0.605944931507111	
1256.25	0.182981193065643	1256.25	-0.607064366340637	
1259.375	0.183461353182793	1259.375	-0.603695690631866	
1262.5	0.174319341778755	1262.5	-0.599419832229614	
1265.625	0.172951400279999	1265.625	-0.603677928447723	
1268.75	0.171490237116814	1268.75	-0.601305842399597	
1271.875	0.168522879481316	1271.875	-0.600108206272125	
1275	0.166081607341766	1275	-0.601089298725128	
1278.125	0.167006745934486	1278.125	-0.60131847858429	
1281.25	0.161946132779121	1281.25	-0.598963677883148	
1284.375	0.161273270845413	1284.375	-0.59935200214386	
1287.5	0.158154040575027	1287.5	-0.598943293094635	
1290.625	0.155327051877975	1290.625	-0.599220097064972	
1293.75	0.155903071165085	1293.75	-0.598073124885559	
1296.875	0.152464792132378	1296.875	-0.59343147277832	
1300	0.14806455373764	1300	-0.59336531162262	
1303.125	0.14795084297657	1303.125	-0.594523906707764	
1306.25	0.147694155573845	1306.25	-0.59328693151474	
1309.375	0.140775889158249	1309.375	-0.596428632736206	
1312.5	0.140207856893539	1312.5	-0.596678793430328	
1315.625	0.137526348233223	1315.625	-0.593364894390106	
1318.75	0.137649655342102	1318.75	-0.589709758758545	
1321.875	0.13250470161438	1321.875	-0.588575005531311	
1325	0.132929459214211	1325	-0.590123534202576	
1328.125	0.130880489945412	1328.125	-0.586326897144318	
1331.25	0.126588001847267	1331.25	-0.587147057056427	
1334.375	0.125417336821556	1334.375	-0.58826357126236	
1337.5	0.12231407314539	1337.5	-0.587971329689026	
1340.625	0.12047440558672	1340.625	-0.586715936660767	
1343.75	0.12027545273304	1343.75	-0.586483240127563	
