Frequency in Hz	Wool_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_98_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_98_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_97_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_97_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_96_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_96_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_95_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_95_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_94_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_94_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_93_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_93_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_92_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_99_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_99_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_98_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_98_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_97_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_97_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_96_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_96_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_95_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_95_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_94_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_94_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_93_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_93_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_92_HF Sound Absorption Coefficient 1/3-octave	
665,625	0,175587332096697	209,375	0,0938707795955001	209,375	0,0936848045751419	665,625	0,306995120804471	665,625	0,377183462461546	209,375	0,103892494322584	209,375	0,149262717548062	665,625	0,568794224774021	665,625	0,586808423912104	209,375	0,136598533743821	209,375	0,191792027513107	665,625	0,602952251510473	665,625	0,56355418784371	209,375	0,207114586440804	209,375	0,237587318833396	665,625	0,502231457883987	665,625	0,483036100826824																																			
668,75	0,18072640390225	212,5	0,080419715681468	212,5	0,0805422018570725	668,75	0,313277116006944	668,75	0,376183211110444	212,5	0,0910373013401007	212,5	0,138071806253129	668,75	0,57247401348125	668,75	0,590905592116232	212,5	0,125049311018797	212,5	0,18193403305579	668,75	0,605980631308961	668,75	0,566453717739794	212,5	0,197681891882474	212,5	0,228161711243459	668,75	0,504871194770119	668,75	0,485474581609445																																			
671,875	0,183762601437076	215,625	0,0995884108754924	215,625	0,100695568489467	671,875	0,317351333207176	671,875	0,375645737249395	215,625	0,112270844888603	215,625	0,159679327161174	671,875	0,575312756785037	671,875	0,594071687988135	215,625	0,146638196754955	215,625	0,204067396334002	671,875	0,608281517788201	671,875	0,568696169991184	215,625	0,219444216151526	215,625	0,24968365999465	671,875	0,506976322864771	671,875	0,487215550927419																																			
675	0,187270318254594	218,75	0,0944326003749414	218,75	0,0959635548317905	675	0,322532181724952	675	0,374183193546	218,75	0,107952199622301	218,75	0,156081067631678	675	0,578909107110219	675	0,597992725247199	218,75	0,142884699513419	218,75	0,201165377040581	675	0,611229419249098	675	0,57138567774506	218,75	0,216630807388277	218,75	0,246748600442478	675	0,509601883465157	675	0,489552125860012																																			
678,125	0,189144099019975	221,875	0,0975188910059509	221,875	0,0997152367003741	678,125	0,325811552078298	678,125	0,369712142378703	221,875	0,112280654525574	221,875	0,161635689310127	678,125	0,580924313097184	678,125	0,600510643905906	221,875	0,148170088972479	221,875	0,207670741490001	678,125	0,612916115263677	678,125	0,572769432244647	221,875	0,223309136942553	221,875	0,252906879708434	678,125	0,51041682838997	678,125	0,490290448881887																																			
681,25	0,187011660245083	225	0,105816469890292	225	0,108547916327318	681,25	0,32566616184353	681,25	0,362929809631284	225	0,121496527763993	225	0,171321613011621	681,25	0,580948358831237	681,25	0,601117771789101	225	0,157851460967975	225	0,217581454973392	681,25	0,612660271815672	681,25	0,572025641129866	225	0,233163416346423	225	0,262082443488277	681,25	0,50901844984848	681,25	0,488522303714809																																			
684,375	0,187082307669024	228,125	0,107977038147592	228,125	0,111183216888059	684,375	0,326696223800359	684,375	0,359380638407241	228,125	0,124677158178091	228,125	0,175560253285473	684,375	0,582098208709448	684,375	0,602687726036354	228,125	0,161911344693422	228,125	0,222410247350354	684,375	0,613702244057976	684,375	0,572815824969356	228,125	0,238008530046121	228,125	0,266832245897474	684,375	0,509712443287108	684,375	0,489038652096369																																			
687,5	0,18067289395541	231,25	0,106182488188258	231,25	0,10991822646813	687,5	0,323064525583903	687,5	0,349808931793171	231,25	0,123623316825211	231,25	0,176101043701697	687,5	0,580890822119481	687,5	0,601873501974425	231,25	0,162208192069697	231,25	0,223891390468498	687,5	0,612503217503302	687,5	0,570895760231245	231,25	0,239572845949176	231,25	0,268046640374942	687,5	0,507154809463909	687,5	0,485905119656403																																			
690,625	0,183634025018314	234,375	0,111185622614231	234,375	0,115709301002612	690,625	0,327952566819071	690,625	0,347852238764396	234,375	0,129928566318743	234,375	0,18318168903876	690,625	0,583730575621541	690,625	0,605431390081526	234,375	0,169202455609314	234,375	0,23150857653211	690,625	0,614738136989879	690,625	0,572677494789427	234,375	0,24709886850628	234,375	0,274766321856095	690,625	0,508627052721084	690,625	0,487324154418824																																			
693,75	0,184077071431026	237,5	0,0972914501348636	237,5	0,102154761034793	693,75	0,329345097476783	693,75	0,347329793340083	237,5	0,117006801242633	237,5	0,172486465232825	693,75	0,584992838347574	693,75	0,607115183733636	237,5	0,15799045249403	237,5	0,222458862092073	693,75	0,616005923988844	693,75	0,573627450640883	237,5	0,23861504051859	237,5	0,26687479194867	693,75	0,509414963891399	693,75	0,487892763184005																																			
696,875	0,183952318128833	240,625	0,0901884582420691	240,625	0,0960721759237688	696,875	0,331174643121359	696,875	0,345329623087043	240,625	0,112741287003874	240,625	0,169243259222757	696,875	0,586216577874461	696,875	0,608824774725715	240,625	0,154303378044179	240,625	0,220651473254972	696,875	0,616896244666867	696,875	0,574106402498249	240,625	0,237119761484766	240,625	0,265962582724819	696,875	0,509461769520789	696,875	0,487462022989265																																			
700	0,187927431083802	243,75	0,0964435974858137	243,75	0,102784096187182	700	0,33641671904374	700	0,350386794200909	243,75	0,119141595369807	243,75	0,176825208977738	700	0,589377719111735	700	0,612473180670737	243,75	0,16192848535347	243,75	0,228498887574328	700	0,619540477210671	700	0,576590899439745	243,75	0,244856303622137	243,75	0,27250043612435	700	0,511842036873046	700	0,489634767604792																																			
703,125	0,185619416638682	246,875	0,113268896950807	246,875	0,120290962199201	703,125	0,335812734124222	703,125	0,350407117817062	246,875	0,136531965568157	246,875	0,194692460146427	703,125	0,589535433714783	703,125	0,612750646201774	246,875	0,179972865478182	246,875	0,245932556152599	703,125	0,619589695859993	703,125	0,576256742607616	246,875	0,261735653209635	246,875	0,287653763092922	703,125	0,51136891128864	703,125	0,488919913107722																																			
706,25	0,184654137312508	250	0,115305239736706	250	0,123014035486116	706,25	0,336362341968772	706,25	0,350838079074375	250	0,140627243421636	250	0,19874767412686	706,25	0,590225317593784	706,25	0,6136929259124	250	0,183921111425505	250	0,250455118125944	706,25	0,620136376747257	706,25	0,576486499327545	250	0,266255082545631	250	0,29246250268915	706,25	0,511171136427222	706,25	0,488480318932104																																			
709,375	0,189441435393007	253,125	0,104757821991266	253,125	0,113372450757318	709,375	0,342141636309729	709,375	0,359601624779213	253,125	0,132181245468763	253,125	0,192216929297001	709,375	0,593479490533486	709,375	0,617454200367153	253,125	0,176996456402562	253,125	0,245467855176122	709,375	0,622993686488473	709,375	0,579426801410093	253,125	0,261551674368841	253,125	0,28732260111734	709,375	0,513890733410769	709,375	0,490958873877987																																			
712,5	0,191325361015906	256,25	0,108369276061738	256,25	0,117505334599699	712,5	0,3458247840302	712,5	0,374024192370409	256,25	0,136930811836181	256,25	0,1979018265998	712,5	0,594977029027125	712,5	0,61985229052624	256,25	0,182573600572812	256,25	0,251752748844191	712,5	0,624635335674391	712,5	0,581367279722424	256,25	0,26779509811	256,25	0,293122811488289	712,5	0,515676914485189	712,5	0,492748725636513																																			
715,625	0,187205024016209	259,375	0,11909839975761	259,375	0,129031284934522	715,625	0,343874386701154	715,625	0,373562595855453	259,375	0,148336972840539	259,375	0,209887999281147	715,625	0,594283317564699	715,625	0,619653832202453	259,375	0,194713070114707	259,375	0,263486346327645	715,625	0,623882761896262	715,625	0,580454231551288	259,375	0,279127951812783	259,375	0,303200487710731	715,625	0,513627553904483	715,625	0,490517768589946																																			
718,75	0,184806309030196	262,5	0,108899713145993	262,5	0,119437921776229	718,75	0,34290953405538	718,75	0,379688300073114	262,5	0,139830702627337	262,5	0,203471721592235	718,75	0,593931660692296	718,75	0,620048005512078	262,5	0,187868029672869	262,5	0,258489671461991	718,75	0,623714621242353	718,75	0,580246774737466	262,5	0,274506350819287	262,5	0,298695697673659	718,75	0,512687953156881	718,75	0,48946927428888																																			
721,875	0,190387524066721	265,625	0,101386969199685	265,625	0,112867869267632	721,875	0,348913541021073	721,875	0,394633116173978	265,625	0,134693370649748	265,625	0,199762292073192	721,875	0,59696601636185	721,875	0,623575998259904	265,625	0,183776649961435	265,625	0,256123860903413	721,875	0,626398875385598	721,875	0,583029561149598	265,625	0,272283692713131	265,625	0,296409967397086	721,875	0,515439348772467	721,875	0,492021672212522																																			
725	0,184967694106308	268,75	0,108501724717732	268,75	0,120603854788732	725	0,346883790919816	725	0,399177642999088	268,75	0,142626158887753	268,75	0,208296567610185	725	0,596062593062539	725	0,623254564999369	268,75	0,192371416005025	268,75	0,264809319267315	725	0,625534649780103	725	0,581659112249021	268,75	0,280647389424502	268,75	0,30407736957438	725	0,512924810219678	725	0,48904508387928																																			
728,125	0,192070343762933	271,875	0,11205813905942	271,875	0,125034448169021	728,125	0,353918948602176	728,125	0,415830343018688	271,875	0,147717660975186	271,875	0,214431071964219	728,125	0,599492683803069	728,125	0,627178309872642	271,875	0,198496823266233	271,875	0,271573625810765	728,125	0,628605026129298	728,125	0,584713855308243	271,875	0,287143652437344	271,875	0,309771778067399	728,125	0,516002838127155	728,125	0,492029012108399																																			
731,25	0,188736091273853	275	0,103648738889716	275	0,117501361274294	731,25	0,352672010452981	731,25	0,423006005009477	275	0,141674072654172	275	0,20983658616621	731,25	0,599180182201241	731,25	0,627385159405598	275	0,193648183384116	275	0,268163996023468	731,25	0,628463628613572	731,25	0,584266757643427	275	0,283864895726312	275	0,306222588424398	731,25	0,515284864040517	731,25	0,490919776628795																																			
734,375	0,189997139146519	278,125	0,113159366267717	278,125	0,128015710177096	734,375	0,354917853499901	734,375	0,435072052488753	278,125	0,15250759335223	278,125	0,221051408209933	734,375	0,600616105642884	734,375	0,629370606694704	278,125	0,205000281056019	278,125	0,279019938760625	734,375	0,629895399532602	734,375	0,585747505402067	278,125	0,294142288022274	278,125	0,315227326726857	734,375	0,516876983845244	734,375	0,49231908594076																																			
737,5	0,187114551321893	281,25	0,113097238351233	281,25	0,128614047245347	737,5	0,353368095735431	737,5	0,442570928872527	281,25	0,153734148355611	281,25	0,223183487374695	737,5	0,600108529120171	737,5	0,629598217612861	281,25	0,207094062492059	281,25	0,281714014849803	737,5	0,629557567759106	737,5	0,585123971809796	281,25	0,296893247289197	281,25	0,317517313867998	737,5	0,51576247135277	737,5	0,49099121451909																																			
740,625	0,195863518845406	284,375	0,112224683258312	284,375	0,128794102317568	740,625	0,362862199108997	740,625	0,460109349098294	284,375	0,15505657740811	284,375	0,224887007194447	740,625	0,604491846575058	740,625	0,634117051074517	284,375	0,208839496242983	284,375	0,284049793891445	740,625	0,633268696607487	740,625	0,588411728397342	284,375	0,299093415777432	284,375	0,319222822492568	740,625	0,518978756533714	740,625	0,494197348140877																																			
743,75	0,201113737535209	287,5	0,0922255999315175	287,5	0,114850698921782	743,75	0,369534210700753	743,75	0,474235040689838	287,5	0,143887637471945	287,5	0,212988230150625	743,75	0,607450684718244	743,75	0,637717593631338	287,5	0,197697868234468	287,5	0,2731375751897	743,75	0,635662946003818	743,75	0,590665717238676	287,5	0,287485361440976	287,5	0,307165532871942	743,75	0,521125569283021	743,75	0,496106237594143																																			
746,875	0,189939525069193	290,625	0,109393916736178	290,625	0,130432349659785	746,875	0,362835222867004	746,875	0,477469850441217	290,625	0,157280372585655	290,625	0,228144064099993	746,875	0,604791945183663	746,875	0,636016993726151	290,625	0,212065508884279	290,625	0,288232272413673	746,875	0,633467802421236	746,875	0,587737390246892	290,625	0,30313064498259	290,625	0,322170044777315	746,875	0,51740028497058	746,875	0,492186744624087																																			
750	0,189905824066695	293,75	0,106030934849677	293,75	0,126059134084151	750	0,363351056750296	750	0,485353942716505	293,75	0,15295174862377	293,75	0,226715802595521	750	0,606238893069473	750	0,637835507323155	293,75	0,210106125475105	293,75	0,287994961635995	750	0,635295019090357	750	0,589574971089945	293,75	0,30311566036021	293,75	0,32169332949777	750	0,519323879307909	750	0,494136340572674																																			
753,125	0,192678581859558	296,875	0,113840185531765	296,875	0,132618012065654	753,125	0,366808071551052	753,125	0,494750188868164	296,875	0,160568278999418	296,875	0,23566893565612	753,125	0,60738498679185	753,125	0,639360567768248	296,875	0,218990831136438	296,875	0,297047390949359	753,125	0,636621370895421	753,125	0,590554912554365	296,875	0,311912932858726	296,875	0,329667852496344	753,125	0,52011148752174	753,125	0,49469778376898																																			
756,25	0,195901032173477	300	0,123816488159792	300	0,137645370467432	756,25	0,370772638574627	756,25	0,504921707253473	300	0,165949371019228	300	0,24138065113798	756,25	0,608612200418604	756,25	0,641347910694049	300	0,224627422496159	300	0,302170596986192	756,25	0,637524996480376	756,25	0,590987974427901	300	0,316876323399643	300	0,333574838532205	756,25	0,52010569022265	756,25	0,494425091061249																																			
759,375	0,200253379571001	303,125	0,118856856425549	303,125	0,139967750740471	759,375	0,374640306396156	759,375	0,515348316235613	303,125	0,168641736555603	303,125	0,24611182205329	759,375	0,610824059844651	759,375	0,643416950796628	303,125	0,229249990468221	303,125	0,308562921163566	759,375	0,640175567518218	759,375	0,593807757777985	303,125	0,323347020512044	303,125	0,33956524304371	759,375	0,523746290389989	759,375	0,497990635566161																																			
762,5	0,193896886575788	306,25	0,125779275195375	306,25	0,148357845673729	762,5	0,371104217803306	762,5	0,517872939437792	306,25	0,177452485975258	306,25	0,256139094259566	762,5	0,609090026798772	762,5	0,642593535588323	306,25	0,23924411428808	306,25	0,31875191974146	762,5	0,63860515076391	762,5	0,591588610340303	306,25	0,333297144369885	306,25	0,34833335725059	762,5	0,520703970616628	762,5	0,494565876465299																																			
765,625	0,198914210567091	309,375	0,135126251050153	309,375	0,157611859123191	765,625	0,376364514551482	765,625	0,525197795512617	309,375	0,187983150135098	309,375	0,266643835492319	765,625	0,611518113753086	765,625	0,645878413937587	309,375	0,249746750324015	309,375	0,329005385036699	765,625	0,641204445467322	765,625	0,59412094045397	309,375	0,343447085017718	309,375	0,357548182983626	765,625	0,522983407970739	765,625	0,49704636356512																																			
768,75	0,196363730277009	312,5	0,149473342323924	312,5	0,17153956502029	768,75	0,37650893455081	768,75	0,531555801951158	312,5	0,203819271169188	312,5	0,282303934532213	768,75	0,611959733056336	768,75	0,64699003189459	312,5	0,265416913444356	312,5	0,344058266092209	768,75	0,642212297159876	768,75	0,594558657700423	312,5	0,357777482345987	312,5	0,370819181546712	768,75	0,523311141979369	768,75	0,497105582261064																																			
771,875	0,20288568902546	315,625	0,175232537516077	315,625	0,195820597321384	771,875	0,384470756666274	771,875	0,541110963524664	315,625	0,229254635576572	315,625	0,305670360436219	771,875	0,615545363663123	771,875	0,650991854295068	315,625	0,289804748150615	315,625	0,365086252725312	771,875	0,645570377108811	771,875	0,59753548450275	315,625	0,377652708365338	315,625	0,388763588865063	771,875	0,525920234527324	771,875	0,499503077425128																																			
775	0,198201588969147	318,75	0,175733331158478	318,75	0,196270192418541	775	0,382486687383364	775	0,543013070591881	318,75	0,232845558943032	318,75	0,309822844647152	775	0,613929360158148	775	0,649924987102534	318,75	0,294256847673742	318,75	0,369695164303555	775	0,644335906520967	775	0,596081477996552	318,75	0,381923973840107	318,75	0,39181715576817	775	0,524501490270598	775	0,498013473222568																																			
778,125	0,201563012788678	321,875	0,163281585240671	321,875	0,188821930344172	778,125	0,385356734617151	778,125	0,549416229115048	321,875	0,224864460955547	321,875	0,302332564236623	778,125	0,615005162760798	778,125	0,651062349426713	321,875	0,28703462939627	321,875	0,364028418474503	778,125	0,645438342020279	778,125	0,597012807135652	321,875	0,375685163155743	321,875	0,384861168931763	778,125	0,525816648371046	778,125	0,498515470001872																																			
781,25	0,201941777815226	325	0,160411084902844	325	0,18855873015487	781,25	0,387082696787076	781,25	0,554618372904511	325	0,223562258816342	325	0,301303898062568	781,25	0,615371342413276	781,25	0,652307981486513	325	0,286284970473478	325	0,362828354047316	781,25	0,646509881060302	781,25	0,597708835400911	325	0,373641820070026	325	0,382130532866102	781,25	0,525582470440824	781,25	0,498150007522715																																			
784,375	0,206707954682311	328,125	0,167442094845055	328,125	0,194967902787838	784,375	0,392844370447109	784,375	0,561666700744246	328,125	0,230474498411859	328,125	0,308635360504819	784,375	0,617192893397632	784,375	0,654865269344597	328,125	0,293680352665652	328,125	0,369730609264701	784,375	0,64856813250963	784,375	0,599579993574955	328,125	0,380423470778341	328,125	0,388140436907942	784,375	0,527076065700372	784,375	0,499381734624932																																			
787,5	0,207412711940013	331,25	0,141883789841623	331,25	0,169697224767535	787,5	0,397000326861588	787,5	0,566661252788778	331,25	0,207210510195884	331,25	0,289662363945389	787,5	0,617866971575564	787,5	0,656202425816962	331,25	0,274222922524114	331,25	0,35326115858772	787,5	0,649685720428985	787,5	0,599784048028688	331,25	0,364939427390721	331,25	0,372692597619256	787,5	0,526752404523969	787,5	0,498652429120117																																			
790,625	0,206401162400731	334,375	0,137421710302335	334,375	0,166707611180645	790,625	0,396646971543271	790,625	0,569634203766744	334,375	0,205760002811776	334,375	0,289349986963585	790,625	0,617567084848729	790,625	0,657063476321834	334,375	0,273823452765037	334,375	0,353531695101818	790,625	0,649816459242921	790,625	0,600070542758847	334,375	0,364779108444499	334,375	0,371588312069208	790,625	0,526947143898821	790,625	0,498486371471475																																			
793,75	0,206123833657011	337,5	0,142654180026783	337,5	0,172782450254713	793,75	0,39708714032712	793,75	0,572611002857825	337,5	0,21233031106511	337,5	0,296242372003028	793,75	0,618869996620142	793,75	0,658429188806017	337,5	0,280809501479221	337,5	0,360147635109286	793,75	0,651308824400832	793,75	0,602239107931114	337,5	0,371056570842228	337,5	0,377179242361618	793,75	0,529493030940823	793,75	0,501141425852377																																			
796,875	0,201313873032267	340,625	0,133261508886475	340,625	0,164710023101767	796,875	0,394329982752173	796,875	0,57384966702108	340,625	0,204772625830242	340,625	0,291817414761928	796,875	0,617102223707831	796,875	0,657787232524745	340,625	0,276147113133037	340,625	0,357084322264468	796,875	0,650934734038027	796,875	0,601673200719491	340,625	0,368044968136471	340,625	0,373875772941364	796,875	0,52873655335357	796,875	0,500486835252499																																			
800	0,202435881966702	343,75	0,137793383823554	343,75	0,169742445574229	800	0,399176685029584	800	0,579139121030082	343,75	0,210983233057236	343,75	0,298413240469745	800	0,618945081499246	800	0,660136153561096	343,75	0,282676289191679	343,75	0,363477656669418	800	0,652482380128715	800	0,60302054291797	343,75	0,374098054784154	343,75	0,378884497363635	800	0,529539837307064	800	0,501214272849756																																			
803,125	0,196319553860927	346,875	0,134178590779928	346,875	0,166464166573405	803,125	0,39571376746937	803,125	0,578357801850985	346,875	0,208860844798098	346,875	0,297170014269959	803,125	0,617461747585261	803,125	0,658677403995162	346,875	0,281456711286654	346,875	0,362326241636501	803,125	0,652124400148854	803,125	0,602285005575808	346,875	0,373091961034363	346,875	0,377586996650245	803,125	0,528944643199857	803,125	0,500414453412694																																			
806,25	0,204649246496971	350	0,13743587976643	350	0,17108020252916	806,25	0,402103389061276	806,25	0,584611602427118	350	0,214415531972595	350	0,30323607652468	806,25	0,618228416666389	806,25	0,660886496261918	350	0,287538786349434	350	0,36852644817627	806,25	0,65331249013484	806,25	0,602572116896703	350	0,378619875207121	350	0,382231641316697	806,25	0,528459139370588	806,25	0,49948603773495																																			
809,375	0,211020371028885	353,125	0,13287558801693	353,125	0,167900225679712	809,375	0,409431288537168	809,375	0,592129034129734	353,125	0,211853746113993	353,125	0,30136220347194	809,375	0,620782416435131	809,375	0,66366740150527	353,125	0,285912593077273	353,125	0,366550769221987	809,375	0,654868119204944	809,375	0,603983951914881	353,125	0,376360092572875	353,125	0,378301517424643	809,375	0,529556557350652	809,375	0,499844455387602																																			
812,5	0,208880046230383	356,25	0,121108926293607	356,25	0,157225853728268	812,5	0,407070365165123	812,5	0,59139834431024	356,25	0,203330073601185	356,25	0,295556085762181	812,5	0,619971644855716	812,5	0,663437243770447	356,25	0,279851754283325	356,25	0,362410806388454	812,5	0,655691477791969	812,5	0,604966009041	356,25	0,372649100740403	356,25	0,374515383211031	812,5	0,530262267244423	812,5	0,501272100860383																																			
815,625	0,206719131737193	359,375	0,122491921423846	359,375	0,160117488608396	815,625	0,405280403603472	815,625	0,592314962301986	359,375	0,207276078316175	359,375	0,301404071862223	815,625	0,618587459648914	815,625	0,663612700192412	359,375	0,285816626005357	359,375	0,36911783715942	815,625	0,656292822535917	815,625	0,60514547106315	359,375	0,378173718855606	359,375	0,378931318237947	815,625	0,530481570090557	815,625	0,501778139734801																																			
818,75	0,213538401778835	362,5	0,12931645504172	362,5	0,167578362736017	818,75	0,413622939798799	818,75	0,598438846028994	362,5	0,215442395794888	362,5	0,309867149066407	818,75	0,621095899244859	818,75	0,666864981254994	362,5	0,294451740073755	362,5	0,377544014987885	818,75	0,658364727115009	818,75	0,606513051957355	362,5	0,386394404624287	362,5	0,386583688264427	818,75	0,531771455288098	818,75	0,50217199395493																																			
821,875	0,215299043343337	365,625	0,145546997174123	365,625	0,183402671367635	821,875	0,415809390738315	821,875	0,602040179894495	365,625	0,230942591852603	365,625	0,322630341022555	821,875	0,622617755335974	821,875	0,668293694551779	365,625	0,308319259843673	365,625	0,387849941769518	821,875	0,660040109800639	821,875	0,608778011090128	365,625	0,396271754663001	365,625	0,395397679477588	821,875	0,53487109031192	821,875	0,505460416297615																																			
825	0,207941655075651	368,75	0,12594046763909	368,75	0,165833103646708	825	0,410637731698643	825	0,600016434968441	368,75	0,215928738989648	368,75	0,312463604029377	825	0,621089906068862	825	0,667182102970517	368,75	0,297146138494745	368,75	0,380417809114943	825	0,660041049158301	825	0,609422878244807	368,75	0,388853327885811	368,75	0,387838689553106	825	0,536438429479905	825	0,507421772051832																																			
