Frequency in Hz	Wool_92_HF_1 Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_92_LF_1 Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_93_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_93_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_94_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_94_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_95_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_95_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_96_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_96_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_97_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_97_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_98_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_98_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_99_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_99_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_92_HF_1 Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_92_LF_1 Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_93_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_93_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_94_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_94_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_95_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_95_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_96_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_96_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_97_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_97_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_98_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_98_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_99_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_99_LF Normalized Surface Impedance continuous Im	
3884,375	1,58868503570557			3884,375	1,48308181762695					3884,375	1,47242546081543	3884,375	1,26922965049744					3884,375	1,00317060947418	3884,375	0,7259920835495					3884,375	0,431339859962463	3884,375	0,238384619355202			3884,375	0,503087639808655			3884,375	0,576378583908081					3884,375	0,631534337997437	3884,375	0,676068723201752					3884,375	0,681956708431244	3884,375	0,636890470981598					3884,375	0,528654158115387	3884,375	0,44100347161293			
3887,5	1,59308195114136			3887,5	1,47938013076782					3887,5	1,46793532371521	3887,5	1,26701021194458					3887,5	1,00104463100433	3887,5	0,724768817424774					3887,5	0,430740892887115	3887,5	0,238332092761993			3887,5	0,504442274570465			3887,5	0,577564358711243					3887,5	0,633809328079224	3887,5	0,675180733203888					3887,5	0,681916415691376	3887,5	0,636937201023102					3887,5	0,527894020080566	3887,5	0,440587162971497			
3890,625	1,58979225158691			3890,625	1,47915506362915					3890,625	1,46808815002441	3890,625	1,26690900325775					3890,625	1,00193190574646	3890,625	0,725951075553894					3890,625	0,431544899940491	3890,625	0,238705158233643			3890,625	0,50436919927597			3890,625	0,576099216938019					3890,625	0,631801247596741	3890,625	0,674506783485413					3890,625	0,6817906498909	3890,625	0,637929022312164					3890,625	0,529094636440277	3890,625	0,441927343606949			
3893,75	1,59049725532532			3893,75	1,48048937320709					3893,75	1,46938598155975	3893,75	1,26812410354614					3893,75	1,0013439655304	3893,75	0,724535226821899					3893,75	0,429825186729431	3893,75	0,236817181110382			3893,75	0,506262540817261			3893,75	0,579263865947723					3893,75	0,636192321777344	3893,75	0,67935436964035					3893,75	0,684817433357239	3893,75	0,639675140380859					3893,75	0,531371891498566	3893,75	0,443623781204224			
3896,875	1,58285093307495			3896,875	1,48002696037292					3896,875	1,46873188018799	3896,875	1,26974666118622					3896,875	1,00407242774963	3896,875	0,726838111877441					3896,875	0,431472808122635	3896,875	0,238246276974678			3896,875	0,504065752029419			3896,875	0,574965178966522					3896,875	0,632412552833557	3896,875	0,676303088665009					3896,875	0,68429833650589	3896,875	0,640294075012207					3896,875	0,53304797410965	3896,875	0,445503890514374			
3900	1,58491611480713			3900	1,47854316234589					3900	1,46767091751099	3900	1,2679557800293					3900	1,00200092792511	3900	0,725146234035492					3900	0,429933190345764	3900	0,236820057034492			3900	0,498554050922394			3900	0,578048646450043					3900	0,635116338729858	3900	0,678690612316132					3900	0,686435341835022	3900	0,641913712024689					3900	0,533655345439911	3900	0,445585459470749			
3903,125	1,58497560024261			3903,125	1,47850024700165					3903,125	1,46658658981323	3903,125	1,26804161071777					3903,125	1,00251793861389	3903,125	0,725958049297333					3903,125	0,431111007928848	3903,125	0,23755969107151			3903,125	0,504926025867462			3903,125	0,576562404632568					3903,125	0,634619355201721	3903,125	0,6783087849617					3903,125	0,686437606811523	3903,125	0,641562104225159					3903,125	0,534299433231354	3903,125	0,446568548679352			
3906,25	1,58408463001251			3906,25	1,48066627979279					3906,25	1,46934604644775	3906,25	1,27071964740753					3906,25	1,00639140605927	3906,25	0,728890359401703					3906,25	0,433018654584885	3906,25	0,238628208637238			3906,25	0,502686977386475			3906,25	0,575475454330444					3906,25	0,632708251476288	3906,25	0,677219152450562					3906,25	0,687088191509247	3906,25	0,643063366413116					3906,25	0,536440670490265	3906,25	0,449090987443924			
3909,375	1,58332228660583			3909,375	1,47785174846649					3909,375	1,46772694587708	3909,375	1,2697696685791					3909,375	1,00528001785278	3909,375	0,727780401706696					3909,375	0,43204203248024	3909,375	0,238005757331848			3909,375	0,501491069793701			3909,375	0,576305091381073					3909,375	0,632763564586639	3909,375	0,677300572395325					3909,375	0,687044680118561	3909,375	0,643632888793945					3909,375	0,536638379096985	3909,375	0,448955833911896			
3912,5	1,58230233192444			3912,5	1,4748752117157					3912,5	1,46607232093811	3912,5	1,26912367343903					3912,5	1,00436890125275	3912,5	0,726836502552032					3912,5	0,432046383619308	3912,5	0,238432466983795			3912,5	0,503357410430908			3912,5	0,576230406761169					3912,5	0,631814122200012	3912,5	0,676949799060822					3912,5	0,686790645122528	3912,5	0,644288420677185					3912,5	0,536999642848969	3912,5	0,449332773685455			
3915,625	1,57912886142731			3915,625	1,47908854484558					3915,625	1,4723459482193	3915,625	1,27481377124786					3915,625	1,00917279720306	3915,625	0,729764878749847					3915,625	0,4340780377388	3915,625	0,238798186182976			3915,625	0,50069397687912			3915,625	0,572631239891052					3915,625	0,631371378898621	3915,625	0,677730262279511					3915,625	0,690027058124542	3915,625	0,647447466850281					3915,625	0,541209697723389	3915,625	0,453945577144623			
3918,75	1,58340859413147			3918,75	1,46916437149048					3918,75	1,46223247051239	3918,75	1,26670038700104					3918,75	1,00352311134338	3918,75	0,726748883724213					3918,75	0,432951956987381	3918,75	0,238514348864555			3918,75	0,497828930616379			3918,75	0,576456665992737					3918,75	0,632954001426697	3918,75	0,677491247653961					3918,75	0,687916159629822	3918,75	0,643706858158112					3918,75	0,537447333335876	3918,75	0,450230807065964			
3921,875	1,5798887014389			3921,875	1,48021817207336					3921,875	1,47618019580841	3921,875	1,27945566177368					3921,875	1,01401627063751	3921,875	0,733774244785309					3921,875	0,435522526502609	3921,875	0,239343374967575			3921,875	0,499465972185135			3921,875	0,569186449050903					3921,875	0,627526164054871	3921,875	0,673809170722961					3921,875	0,692831218242645	3921,875	0,650318086147308					3921,875	0,545716524124146	3921,875	0,458183646202087			
3925	1,58000028133392			3925	1,47121942043304					3925	1,46694684028625	3925	1,2731306552887					3925	1,01051914691925	3925	0,731952667236328					3925	0,436645835638046	3925	0,24117811024189			3925	0,497389107942581			3925	0,566882908344269					3925	0,627185821533203	3925	0,672243177890778					3925	0,687666296958923	3925	0,646643102169037					3925	0,541885614395142	3925	0,455377757549286			
3928,125	1,57792258262634			3928,125	1,47313809394836					3928,125	1,46652770042419	3928,125	1,27395701408386					3928,125	1,011394739151	3928,125	0,733128845691681					3928,125	0,437715888023376	3928,125	0,24173067510128			3928,125	0,494752645492554			3928,125	0,567720293998718					3928,125	0,625213921070099	3928,125	0,672440528869629					3928,125	0,688737571239471	3928,125	0,647145628929138					3928,125	0,543433010578156	3928,125	0,457240015268326			
3931,25	1,5772408246994			3931,25	1,46712028980255					3931,25	1,46077561378479	3931,25	1,26822757720947					3931,25	1,00636959075928	3931,25	0,729982852935791					3931,25	0,435573071241379	3931,25	0,240304216742516			3931,25	0,494290828704834			3931,25	0,572263360023499					3931,25	0,628623783588409	3931,25	0,674597084522247					3931,25	0,689471840858459	3931,25	0,646373271942139					3931,25	0,541462481021881	3931,25	0,454932779073715			
3934,375	1,57470560073853			3934,375	1,4696718454361					3934,375	1,46346199512482	3934,375	1,27224361896515					3934,375	1,00883102416992	3934,375	0,731072306632996					3934,375	0,435735553503037	3934,375	0,23957984149456			3934,375	0,491062998771667			3934,375	0,570826649665833					3934,375	0,629817545413971	3934,375	0,674962103366852					3934,375	0,691926181316376	3934,375	0,648842036724091					3934,375	0,543742537498474	3934,375	0,457146883010864			
3937,5	1,57682085037231			3937,5	1,47236442565918					3937,5	1,46668541431427	3937,5	1,27568387985229					3937,5	1,01256346702576	3937,5	0,73282516002655					3937,5	0,437460094690323	3937,5	0,240694582462311			3937,5	0,490388125181198			3937,5	0,568652391433716					3937,5	0,628490626811981	3937,5	0,673455953598022					3937,5	0,692980170249939	3937,5	0,65107399225235					3937,5	0,546695590019226	3937,5	0,460547238588333			
3940,625	1,57555210590363			3940,625	1,47157025337219					3940,625	1,46619737148285	3940,625	1,27451062202454					3940,625	1,01090753078461	3940,625	0,731362283229828					3940,625	0,43665137887001	3940,625	0,239950180053711			3940,625	0,491581708192825			3940,625	0,569910883903503					3940,625	0,629854500293732	3940,625	0,67526239156723					3940,625	0,694580256938934	3940,625	0,652135252952576					3940,625	0,547497868537903	3940,625	0,461072325706482			
3943,75	1,57327032089233			3943,75	1,46937143802643					3943,75	1,46305048465729	3943,75	1,27290284633636					3943,75	1,00910544395447	3943,75	0,730844616889954					3943,75	0,436158448457718	3943,75	0,239757597446442			3943,75	0,493403255939484			3943,75	0,57133674621582					3943,75	0,631295263767242	3943,75	0,676197409629822					3943,75	0,695591151714325	3943,75	0,651782929897308					3943,75	0,5469691157341	3943,75	0,460351824760437			
3946,875	1,57185554504395			3946,875	1,46959066390991					3946,875	1,46407473087311	3946,875	1,27555334568024					3946,875	1,01311421394348	3946,875	0,734090209007263					3946,875	0,438229620456696	3946,875	0,240966409444809			3946,875	0,490813016891479			3946,875	0,565895915031433					3946,875	0,626149594783783	3946,875	0,6738161444664					3946,875	0,694637358188629	3946,875	0,652328610420227					3946,875	0,548999607563019	3946,875	0,462856739759445			
3950	1,57246434688568			3950	1,46894884109497					3950	1,46455931663513	3950	1,27597260475159					3950	1,01496934890747	3950	0,736377120018005					3950	0,440532714128494	3950	0,24238845705986			3950	0,492240250110626			3950	0,562655866146088					3950	0,620691001415253	3950	0,669493556022644					3950	0,692928016185761	3950	0,652114748954773					3950	0,550075173377991	3950	0,464779704809189			
3953,125	1,57346069812775			3953,125	1,46923089027405					3953,125	1,46656048297882	3953,125	1,2755343914032					3953,125	1,01556193828583	3953,125	0,736387193202972					3953,125	0,440354019403458	3953,125	0,241839677095413			3953,125	0,490477085113525			3953,125	0,563688814640045					3953,125	0,622979581356049	3953,125	0,670791327953339					3953,125	0,694880902767181	3953,125	0,654203236103058					3953,125	0,551291704177856	3953,125	0,465770363807678			
3956,25	1,57360100746155			3956,25	1,46718156337738					3956,25	1,46309518814087	3956,25	1,27358818054199					3956,25	1,01417911052704	3956,25	0,735357999801636					3956,25	0,440034806728363	3956,25	0,241768524050713			3956,25	0,486453503370285			3956,25	0,564232051372528					3956,25	0,626354098320007	3956,25	0,670883595943451					3956,25	0,695498704910278	3956,25	0,65425843000412					3956,25	0,55126017332077	3956,25	0,466042190790176			
3959,375	1,57222545146942			3959,375	1,46618759632111					3959,375	1,46114802360535	3959,375	1,27524125576019					3959,375	1,01717686653137	3959,375	0,738049983978271					3959,375	0,442748755216599	3959,375	0,243955507874489			3959,375	0,489081352949142			3959,375	0,560159623622894					3959,375	0,621761560440063	3959,375	0,667161464691162					3959,375	0,692548930644989	3959,375	0,652675747871399					3959,375	0,55185467004776	3959,375	0,46738538146019			
3962,5	1,56721699237823			3962,5	1,46886515617371					3962,5	1,46711361408234	3962,5	1,27840805053711					3962,5	1,01961290836334	3962,5	0,738566756248474					3962,5	0,44164514541626	3962,5	0,241818934679031			3962,5	0,490689247846603			3962,5	0,560176312923431					3962,5	0,6218221783638	3962,5	0,668930172920227					3962,5	0,697596192359924	3962,5	0,656515419483185					3962,5	0,554913222789764	3962,5	0,470042914152145			
3965,625	1,57167768478394			3965,625	1,46757376194					3965,625	1,46603035926819	3965,625	1,27724230289459					3965,625	1,01571953296661	3965,625	0,735010325908661					3965,625	0,438940525054932	3965,625	0,239177420735359			3965,625	0,486929208040237			3965,625	0,565627038478851					3965,625	0,627409934997559	3965,625	0,672586917877197					3965,625	0,70130980014801	3965,625	0,657886326313019					3965,625	0,554614961147308	3965,625	0,468980997800827			
3968,75	1,56809556484222			3968,75	1,46765792369843					3968,75	1,46663403511047	3968,75	1,27776885032654					3968,75	1,01708841323853	3968,75	0,735799252986908					3968,75	0,439910590648651	3968,75	0,239274114370346			3968,75	0,485787630081177			3968,75	0,565057158470154					3968,75	0,626456499099731	3968,75	0,673338532447815					3968,75	0,70241379737854	3968,75	0,659281492233276					3968,75	0,556153178215027	3968,75	0,470773786306381			
3971,875	1,56608986854553			3971,875	1,46936333179474					3971,875	1,46726179122925	3971,875	1,27866625785828					3971,875	1,02148389816284	3971,875	0,737719357013702					3971,875	0,440127819776535	3971,875	0,238807305693626			3971,875	0,485308885574341			3971,875	0,562937617301941					3971,875	0,624750375747681	3971,875	0,673455774784088					3971,875	0,703336536884308	3971,875	0,661944806575775					3971,875	0,558619201183319	3971,875	0,473601847887039			
3975	1,5672242641449			3975	1,47335302829742					3975	1,47408080101013	3975	1,28463864326477					3975	1,02426898479462	3975	0,739920079708099					3975	0,440531820058823	3975	0,238557100296021			3975	0,483937859535217			3975	0,562699019908905					3975	0,625400304794312	3975	0,674027025699615					3975	0,707205533981323	3975	0,664959967136383					3975	0,56229555606842	3975	0,477377712726593			
3978,125	1,56437122821808			3978,125	1,46956741809845					3978,125	1,46887481212616	3978,125	1,28285491466522					3978,125	1,02276575565338	3978,125	0,739984750747681					3978,125	0,442208170890808	3978,125	0,240888074040413			3978,125	0,482242852449417			3978,125	0,560763895511627					3978,125	0,623532950878143	3978,125	0,671318888664246					3978,125	0,704211056232452	3978,125	0,662273943424225					3978,125	0,560359120368958	3978,125	0,476401597261429			
3981,25	1,56434905529022			3981,25	1,46501076221466					3981,25	1,46209836006165	3981,25	1,27792024612427					3981,25	1,02129328250885	3981,25	0,73934805393219					3981,25	0,443479955196381	3981,25	0,242814153432846			3981,25	0,485953569412231			3981,25	0,559306561946869					3981,25	0,622538626194	3981,25	0,668043255805969					3981,25	0,700689256191254	3981,25	0,659658014774323					3981,25	0,557762980461121	3981,25	0,474743962287903			
3984,375	1,57010579109192			3984,375	1,46383321285248					3984,375	1,46399927139282	3984,375	1,27923238277435					3984,375	1,02374637126923	3984,375	0,741025388240814					3984,375	0,444599956274033	3984,375	0,243737503886223			3984,375	0,481729477643967			3984,375	0,556744575500488					3984,375	0,619187533855438	3984,375	0,666047990322113					3984,375	0,701225757598877	3984,375	0,659128427505493					3984,375	0,558547258377075	3984,375	0,476243168115616			
3987,5	1,56798315048218			3987,5	1,46294021606445					3987,5	1,46408903598785	3987,5	1,27829837799072					3987,5	1,02223694324493	3987,5	0,740163326263428					3987,5	0,443324357271194	3987,5	0,242511704564095			3987,5	0,480377495288849			3987,5	0,559381246566772					3987,5	0,622513055801392	3987,5	0,669583380222321					3987,5	0,704920411109924	3987,5	0,661363899707794					3987,5	0,5587038397789	3987,5	0,476374298334122			
3990,625	1,5664986371994			3990,625	1,46678125858307					3990,625	1,46855521202087	3990,625	1,28235375881195					3990,625	1,02507781982422	3990,625	0,740877032279968					3990,625	0,443165957927704	3990,625	0,242087975144386			3990,625	0,482083410024643			3990,625	0,55960601568222					3990,625	0,624611437320709	3990,625	0,67106306552887					3990,625	0,708003044128418	3990,625	0,665033280849457					3990,625	0,562007784843445	3990,625	0,480182498693466			
3993,75	1,56344556808472			3993,75	1,46472609043121					3993,75	1,4670797586441	3993,75	1,28081738948822					3993,75	1,02478957176208	3993,75	0,739911139011383					3993,75	0,442329078912735	3993,75	0,241393953561783			3993,75	0,48326188325882			3993,75	0,559717416763306					3993,75	0,623724102973938	3993,75	0,670256555080414					3993,75	0,708347678184509	3993,75	0,664848327636719					3993,75	0,562403500080109	3993,75	0,480234861373901			
3996,875	1,56236243247986			3996,875	1,46456527709961					3996,875	1,46838116645813	3996,875	1,28233075141907					3996,875	1,02543044090271	3996,875	0,739913880825043					3996,875	0,441279053688049	3996,875	0,240017011761665			3996,875	0,478969782590866			3996,875	0,559768199920654					3996,875	0,623975574970245	3996,875	0,671173572540283					3996,875	0,710433423519135	3996,875	0,666593194007874					3996,875	0,564074754714966	3996,875	0,48164227604866			
4000	1,56529998779297			4000	1,46955049037933					4000	1,47380709648132	4000	1,28686439990997					4000	1,02841460704803	4000	0,740378201007843					4000	0,439571052789688	4000	0,237384214997292			4000	0,478618502616882			4000	0,561726629734039					4000	0,629076361656189	4000	0,674902379512787					4000	0,716481626033783	4000	0,672530055046082					4000	0,568462491035461	4000	0,485372573137283			
4003,125	1,56099510192871			4003,125	1,46601819992065					4003,125	1,47244727611542	4003,125	1,28450441360474					4003,125	1,02992510795593	4003,125	0,741750359535217					4003,125	0,441315978765488	4003,125	0,23946239054203			4003,125	0,477762073278427			4003,125	0,558669090270996					4003,125	0,625886797904968	4003,125	0,671929478645325					4003,125	0,715101420879364	4003,125	0,670671403408051					4003,125	0,567917585372925	4003,125	0,486002862453461			
4006,25	1,56578803062439			4006,25	1,46461081504822					4006,25	1,47127032279968	4006,25	1,28486287593842					4006,25	1,03075075149536	4006,25	0,741379737854004					4006,25	0,442413002252579	4006,25	0,240303322672844			4006,25	0,478036165237427			4006,25	0,557156383991241					4006,25	0,62323933839798	4006,25	0,671358048915863					4006,25	0,713577091693878	4006,25	0,670201361179352					4006,25	0,567636728286743	4006,25	0,486423224210739			
