Frequency in Hz	Wool_99 Sound Reflection Factor continuous Re	Frequency in Hz	Wool_99 Sound Reflection Factor continuous Im	
1171.875	0.256545960903168	1171.875	-0.798065721988678	
1175	0.248363256454468	1175	-0.798884630203247	
1178.125	0.246488332748413	1178.125	-0.799516141414642	
1181.25	0.246754482388496	1181.25	-0.79972779750824	
1184.375	0.24125149846077	1184.375	-0.799731969833374	
1187.5	0.234314352273941	1187.5	-0.800410687923431	
1190.625	0.234049111604691	1190.625	-0.799600124359131	
1193.75	0.238549992442131	1193.75	-0.799786686897278	
1196.875	0.234055891633034	1196.875	-0.796323895454407	
1200	0.223902329802513	1200	-0.798930764198303	
1203.125	0.222001254558563	1203.125	-0.800017535686493	
1206.25	0.222454339265823	1206.25	-0.794110834598541	
1209.375	0.20985309779644	1209.375	-0.798494815826416	
1212.5	0.203421249985695	1212.5	-0.802262842655182	
1215.625	0.209149181842804	1215.625	-0.800486743450165	
1218.75	0.203945323824883	1218.75	-0.800601363182068	
1221.875	0.202085331082344	1221.875	-0.799051463603973	
1225	0.20284466445446	1225	-0.800810515880585	
1228.125	0.191858127713203	1228.125	-0.802587270736694	
1231.25	0.193591102957726	1231.25	-0.802063524723053	
1234.375	0.195912972092628	1234.375	-0.802468717098236	
1237.5	0.187550321221352	1237.5	-0.80421781539917	
1240.625	0.184891730546951	1240.625	-0.800428748130798	
1243.75	0.181235253810883	1243.75	-0.804144561290741	
1246.875	0.179461807012558	1246.875	-0.803769469261169	
1250	0.17441962659359	1250	-0.800084471702576	
1253.125	0.169419273734093	1253.125	-0.805016100406647	
1256.25	0.162006556987762	1256.25	-0.8033686876297	
1259.375	0.162632927298546	1259.375	-0.803234219551086	
1262.5	0.163090974092484	1262.5	-0.802480638027191	
1265.625	0.159720227122307	1265.625	-0.80260443687439	
1268.75	0.154936134815216	1268.75	-0.804258584976196	
1271.875	0.152136966586113	1271.875	-0.801015079021454	
1275	0.150580674409866	1275	-0.801675736904144	
1278.125	0.146392747759819	1278.125	-0.80155485868454	
1281.25	0.142752408981323	1281.25	-0.804034352302551	
1284.375	0.143037915229797	1284.375	-0.803128957748413	
1287.5	0.140384316444397	1287.5	-0.805360317230225	
1290.625	0.134835556149483	1290.625	-0.805355489253998	
1293.75	0.13358548283577	1293.75	-0.802761852741241	
1296.875	0.128409221768379	1296.875	-0.802338004112244	
1300	0.126779869198799	1300	-0.808266520500183	
1303.125	0.122998893260956	1303.125	-0.808490872383118	
1306.25	0.12253288179636	1306.25	-0.805785953998566	
1309.375	0.116892375051975	1309.375	-0.804422676563263	
1312.5	0.114116027951241	1312.5	-0.805277168750763	
1315.625	0.113314151763916	1315.625	-0.806298136711121	
1318.75	0.108677431941032	1318.75	-0.803363800048828	
1321.875	0.107743658125401	1321.875	-0.802846968173981	
1325	0.105035714805126	1325	-0.803883075714111	
1328.125	0.100193575024605	1328.125	-0.804972529411316	
1331.25	0.0971193835139275	1331.25	-0.802563726902008	
1334.375	0.0908514112234116	1334.375	-0.804476082324982	
1337.5	0.0912965685129166	1337.5	-0.803398787975311	
1340.625	0.0875581726431847	1340.625	-0.800744354724884	
1343.75	0.0863671153783798	1343.75	-0.802235126495361	
1346.875	0.0820848941802979	1346.875	-0.800390899181366	
1350	0.0791692957282066	1350	-0.802322626113892	
1353.125	0.0784295424818993	1353.125	-0.802876591682434	
1356.25	0.0703960731625557	1356.25	-0.805535137653351	
1359.375	0.0697122439742088	1359.375	-0.801119267940521	
1362.5	0.0662094429135323	1362.5	-0.800253391265869	
1365.625	0.0640868693590164	1365.625	-0.801092982292175	
1368.75	0.0626166015863419	1368.75	-0.799885272979736	
1371.875	0.0576851442456245	1371.875	-0.800299346446991	
1375	0.0548244640231133	1375	-0.803235650062561	
1378.125	0.0545804016292095	1378.125	-0.803858578205109	
1381.25	0.0455956608057022	1381.25	-0.80289888381958	
1384.375	0.0443604663014412	1384.375	-0.803400158882141	
1387.5	0.0447154119610786	1387.5	-0.802168965339661	
1390.625	0.0416181907057762	1390.625	-0.799263000488281	
1393.75	0.0376985929906368	1393.75	-0.797518730163574	
1396.875	0.0345983579754829	1396.875	-0.798329949378967	
1400	0.0318502821028233	1400	-0.796295166015625	
1403.125	0.0286897886544466	1403.125	-0.797887027263641	
1406.25	0.0260632745921612	1406.25	-0.799111068248749	
